free_text,label_id
Lê Văn Quật xin vid vs ông ơi,0
Abe chào cô lan chưa,0
Minh Hồng Nguyễn có vẻ mình ngược lại thì phải á c 😄😄,0
Tiền của TAO. Phắc !,1
Ông Cao gần đây phát biểu to hen!!! Mà thường nói to hay lộ mình dở lắm...,0
"tiêu thụ nhất nhiều nhất , trẻ trâu nhiều bia :))",1
Cũng là nữa đêm chứ ngay giờ thì rút kinh nghiệm cmn người : v,1
Mấy cái người mà kỳ thị thì quá lạc hậu . Chết 1000000000000000000000 kiếp cũng chưa hết mù nữa,2
"Vì đâu mà họ phải làm thế, Con giun xéo lắm cũng quằn ,",0
Khổ có ai như mh ko. Coi mà cứ như chị ấy chửi mh ấy,0
Thái Nguyên nóng vãi nồi chú ạ,0
Đéo biết game phải để giải trí không nữa 😂 😂 😂,1
công nhận giống y đúc. khác mỗi cái mặt,0
Này thì đáng sống . Mịa nó .,1
Toàn Trịnh nó tốt hay ko thì kệ mẹ tụi nó,1
"Cố vấn kinh tế của , vn thằng mặt kinh bỏ mẹ luôn thủ tướng nhìn khu mấy nhìn xì ke hay lảng vảng chỗ ngoài đường gần như tao ở",2
Sói a chuẩn bị ra rìa 😂,0
Có cc nè :),2
Cái nào không bao che cho nhau được là lôi bệnh tâm thần ra làm lá Che chắn để chối tội vậy là tưởng như căn bệnh hiểm nghèo đối với dân đen nhưng là một cái phao để cứu cho những tên cs .,2
Ò ó o,0
Derby vùng Ruhr cuối tuần này cũng có khán giả đâu😞,0
Vy Trần đú trend sớm,0
Nhung ơi thức đêm trông ngóng vì em =)),0
Nghe chị nói ko . đéo thấy lol gì .,1
Đó là 1 câu chuyện bùn)),0
Ghét nhất mấy cái tin như z . Sao ko đưa link hẳn hoi cho người ta đọc . Đưa tin kiu nay co muon tin cung ko giám tin .,0
Tú khi sắp có quà,0
trung sa đéc đã xem,0
@Phi Quý bên minh hang f1 dưới 200k thui 😂,0
Võ Thuần Nguyễn có bán Tiểu Tiểu không,0
Vậy trả thuế làm cho được đi dân nó tự chống . là làm không chứ dân gì . Nói mẹ Mọe cán dọng nên rồi hết lại gì còn mà trả . NGU,2
Game mới à,0
"đất nước mình như tảng băng chìm . Loạn lạc quá ! ba mẹ đi làm quần quật kiếm tiền , các thuế phí xăng thì tăng vùn vụt mà lương thì không thấy tăng , con cái đi học thì bị bảo vệ / thầy .. bạo hành , lạm dụng td . Bị phát",2
Coi chừng nghiệp quật,1
Sao k mổ cho thằng bố con mẹ lão bác sĩ chết ra đấy rồi bảo đúng quy trình ? Địt mẹ chúng mày lũ sâu mọt thối nát .,2
Dâm bây giờ toàn mấy thằng con nít chùi đít chưa sạch,2
Ngộ l ghê ơi,1
Phim công nhận cuốn vl,0
Có văn hóa nhé,0
"Ad óc cứt vkl . Ngu còn tỏ ra nguy hiểm , ra gặm xương đi ad .",2
XH chó đàn hút máu Triệt đường sống dân đen,2
xạo lol vừa,2
Mấy ông bảo thuyết phục ế còn làm màu đó hihi :)))),0
Khả năng sinh tồn mà bà hàng xóm vốn là rõ nhất 😅😅😅,0
nhanh thôi,0
Yêu chị quá,0
Bot. Gian. Di. Ban. Oi.  Bo. Wa. Het. Tat. Ca.  Se. Nhe. Long.   Ban. Chuoi. Ng. Khac.  Minh. Cg. Met. Do. Ban. Oi.    Nghi.  U.  Cafe.  Cho. Khoe.  Hi,0
Toàn giáo án lủng mà cứ dựng lonnn là sao =)))),1
Chỉ có bắn chết mấy đứa mà cứ hâm mộ Hàn quốc,2
Mấy ko đánh giầy ? ông là dân à kia Cũng lỗi của dân đi :)),1
16:51 😂😂😂,0
page này bị bán rồi à,0
Thiên đường,0
Có mỗi cái phòng 4m2 làm thế giới riêng tự tay sắp xếp mọi thứ cũng đéo được yên,0
bv quận 2 hân hạnh đồng hành cùng chương trình nài,0
*Không biết ông già mình định làm gì nữa đây?*,0
không phải 201 nhưng nghe anh chúc cảm động khóc tu tu :v,0
: ngôn luật . Cán bộ chửi xỉ nhục dân như thì ko sao dân phê bình cái thì bị phạt !,1
E 2k3 và sang năm sau nữa mới thi đến lúc đấy a cũng chúc ntn đc ko ạ :)),0
Xem 6 7 tập đầu cho biết nhân vật xong xem phát tập 63 ( a độ sad),0
Dong di troi danh khanh dam xe dung be dau . No banh xac . Do thu khau nghiep,2
E cười e sỉu,0
"Đéo tin ! Mèo rồi lại hoàn mèo thôi ! Dăm ba bữa rồi chìm thôi quá lắm thì kiểm điểm , rút kinh nghiệm",1
Hoàng Gia Bảo còn Hồng Thái thì chả có tư duy đâu a nhỉ :)),0
Còn bạn này nữa thầy ơi,0
Cai miệng nói sợ bị hậu quả,1
Con điên con chập cheng,2
Ngáo thế,1
Các đầu gấu đầu méo của việt nam đâu. Hộ cái đi ....,0
ai có link beat cho mình xin đc ko ?,0
"Vâng , trang cái mà lại xàm một ý tưởng nữa . Mấy ông luật sư gặp mặt nhau đưa ra lần để lên có thêm tiền đầu tư này mấy ông đã sồn sồn VN .",2
"Ồ , tự nhiên add làm e nhớ mấy ông áo vàng cho lính đánh xe taxi chặn đường để bắt sai làn :)))",2
Nhật cũng có Nhật this thành phần that à 😞 :)) văn minh con người được ca ngợi thế đẹp mà vẫn có một vài Nhật như sống thì bảo sao Việt Nam chị có chả N đất nước,1
Lê Minh Nhất đặc vụ Poppy đâu bro,0
Bằng chứng thằng miền bắc nói là chiếm giùm sẽ trả lại xem nào . Việt tân nói thế à,2
tiếp tao đi sục cặc :) đây,1
Nguyễn Văn Quý haha mắc cười vl sao đéo ai haha vậy,0
"Ông già đem hết tiền bạn , dm tháng này thiếu sữa rồi ” :)))",1
"Dcm fb 1 bay fl mà cũng giỏi tr màu dc , cho đấy",1
Tức nhiên mày xạo quá,2
Đồ dỡ hơi,2
Lắm tiền mà đéo bh chịu làm even cho,1
Các bạn cứ mạnh dạn tỏ tình đi. Biết đâu lại thành người dưng thì sao :))))),0
Mỹ đập 456% thuế cộng thêm thuế của anh Bảy cà ri sắp bồi tiếp nữa thì Formosa chắc không qua khỏi con trăng này rồi. Chắc ai đó sẽ buồn khi Formosa đòi lại tượng 50kg vàng.,0
như cuối đầu bài,1
Ai trả biết a lắm tiền . Lắm tiền đi du lịch tha bệnh về . Chứ cứ ở quê như e chăn trâu cắt cỏ nuôi cá . Làm sao mà nhiễm bệnh đc . Bệnh Nhà Giàu là thứ bệnh mới,2
Nghe đâu thằng ad là dân Bắc . Nó mún ngửi đít miền Nam mà ko được nên tức ấy mà,2
Thật khâm phục ông phóng viên báo Lao Động bỏ 1 tháng đi làm ngoài công trường để thu nhập tin tức !,0
Lanh dao nuoc ngoai noi nhung cau noi tro thanh kinh dien.con lanh dao vn noi toan nhung loi vo van.vn toi khi nao moi phat trien day .,2
Hùng Ngô haha chuẩn đấy,0
Ngu + phong bì + cấp quyền = loạn ngôn ..,1
"Ủa chứ em nghe mấy chú mấy bác hồi xưa kể là người ngoài Bắc với tư thế hào hùng đào núi , vượt rừng vào Miền Nam giải phóng ách đô hộ của thực dân pháp . Vậy khí phách anh hùng , hào cường ngày xưa đâu rồi . Sao giờ than với rên nghe chi mà não ruột quá dạ .",2
Anh Độ hồi xưa cũng pảnh như giờ luôn nhỉ,0
"Tiendat Van Tều thời cấp 2 hâm mộ vl nhể, quả nuôi tóc dài vuốt chéo che kín trán huyền cmn thoại luôn",0
"Đm nó bây giờ mày là thằng ất ơ mới vào làm thì đm trên dưới cả bộ máy nó ăn thì mày có dám không ăn ? Còn cha mẹ phải nuôi còn dự định tương lai đm ở đâu cũng thế thôi , trên mạng ai biết mày là ai mày nói như kiểu thánh thiện lắm nhưng mà đời sống đéo có cái bỏ vào mồm thì xin mượn lời Ngọc Trinh là "" cạp đất mà ăn "" nhé . Thân ái",2
Page viết nhju kai phản động quá. Sai luật thj bj phạt thui,0
Ngọc Hào la sao ong,0
Ông già tao hết thời rồi.để tao lên thay thế ổng :)),0
"Đôi khi có rất nhiều điều tâm sự nhưng không biết phải nói thế nào, phải nói cùng ai.",0
"Cô này chủ vlxd giàu có và chuyên từ thiện luôn nhaaa bạn,bớt nói cho bớt nghiệppp",0
cái thành cá viên ra dân ngán thì ông 😁 há mồm ăn bảo đảm nhiều vn sẽ biến Nếu lỗ mồm ông bò viên cái bể phốt . Và về chỉ cần nhai thôi ko phải làm gì hết . 😁 😁 việt nam,2
Có chữ nào đâu ! Mua bằng đúng thì hơn,1
Sủa hay lắm ad,2
Nhìn thấy sợ mẹ ăn cc j nữa,1
Đíu ai like . Cho thầy đi ăn cắp luôn,2
Trí thông minh không bằng đc người nhật ! Nhưng mưu mô xảo trá thì có thừa,1
Vậy nên bầu thằng chó ad này làm đê. Nó giỏi lắm,2
Áo tùng sói khá nổi ;)),0
Lo bản thân chưa xong đòi lo cho ngta à,0
Trần Nhật Hoài ai bit,0
5:05 10 năm và 9 năm là 18 năm best toán học trần dần :)),0
mày Đm 2/5,1
Có tiền rồi nói gì chuẩn chị :)),1
Thu Huyền cắm cơm cho anh ăn này,0
11 năm đấy các ông ah,0
"Thôi đi bạn đừng chửi , sống là phải biết nhường nhịn , hơn thua làm gì",0
"Đm nứng lòn ghê dị hà , ngta đánh đôi 3 đi đánh đôi heo , dừa lòn 🤣",1
ú òa Linh Đậu :)),0
Mình đanh vĩnh biệt cao lôn đi,1
"Đình Quang đm anh đẹp trai vl, anh vậy mà xấu thì đéo đứa nào dám ra ngoài r anh ạ",1
Ồ . cái vụ vinashin toàn mấy ngu nhỉ 😁 ? giỏi thật,2
Lý do 1 đứa con thằng chấp nhận yêu xa giàu ! kia nó là vailou . Hết ..... ! gái ! !,1
Phan Linh chán đéo muốn luôn nói,1
Nhung Nhung ló là phải thế chị ợ,0
Ditme thầy cũng thần thái vãi l :)),2
Sống chậm thôi các bạn 😑,0
Đoán đéo trượt nào là K-ATM đứng đầu mà,1
Buòin lắm anh ơi:((,0
Nhảy hết cả chổ tao rồi tao ngồi góc nào đờn,0
Chi e thich chi . Chi dep,0
BaLight Liên Minh susan hay hơn 😂,0
Tộc trưởng vẫn khỏe như ngày nào:),0
Mùa dịch hết tiền nên bán xe luôn,0
chậm cdmm,1
", nghỉ nhiều quá thành đúp mẹ nguyên 1 kỳ nào sau này học thấy ĐH mới xong thời gian nó quý như Duy Sama",1
cho đi cách ly 14 năm cho nhớ . sống thua cả con vàng,1
🤣 Đéo,1
Hỏng biết Cây cà - lem thấy hit quá có xin vocal như HN hk teee 🙄 xin t tán bể mỏ hen hen 😤Xê xê ra xa à,0
đc thầy ơi :3,0
Hà Nội ko biết có đc ko để mai e viết thư bày tỏ nguyện vọng :3,0
"Sống như chó, nhà nhưng thích tuyên truyền.",2
Nay tôi cùng ông già sẽ rì viu ổ cứng si-gết Ba-ra-cu-đa né mọi ng:))) - sói said,0
Nói ý thức như đb thì tội cho đb quá Đ,1
Cực kì thuyết phục nha!,0
Kiều Trinh hôm qua t xem cho jack rồi nha😂😂,0
Xi - Men tiếng là tuần lễ . Các thiếu nữ phá đel bộ vòng nầy 7 chiế́c Tượng trưng chl tuần lễ . Còn dân nầy mắc ngu quá nên đeo chiếc .,2
cười 😂 😂 có thể kiêng bú cu chứ ko thể bớt chuyện Minh Thông đc,1
Số like cmt còn nhiều hơn số like avt của tui :( ae vô like cho tui đi,0
cao sang mà ng bị vậy hok để ghê,2
nhieu tuoi mak theo vet xe do :) mat l;ol,0
"thớt khờ vl , giấy cháy thì dùng nước , cháy bằng xăng thì dung cát hoạc bình chữa cháy dạng bột nhé , còn cái bình co2 vs lại cái bình thang ml trong clip cầm chỉ chua cháy trog phạm vi không gian nhỏ như phòng , hay cabin xe hoac chua chay do đien tử , chứ o ngoai duong khong gian nhu vậy xịt bình co2 bốc hơi mẹ nó roi ! ! ! đăng bài khờ vãi lìn",2
Nguyễn Văn Nam mình cũng vẽ nhưng vẽ máy😀,0
duma xem ghê hết cả người 😅 😅,1
nó Ủa đẹp chỗ nào vậy,1
Tụt mẹ m ra cho nhanh đỡ phải mặc,1
Hải Đăng t gọi tường gió oánh mịa bây giờ : ( (,2
Cảnh sát chính tả comingg nè :)),0
"Chưa có kết quả bọn có hiểu gì phát ngôn bọn , giờ ko kết quả quả rồi sao ngông cuồng trốn câm hay nó đâu hết rồi",2
"Cảm ơn nhà sư . những nơi # thì_ , thà lang thang thế này còn hơn vào trung tâm BT cho các loại quỷ đội lốt người có cơ hội ấu dâm 😭",2
cho cho mụ Tiến về làm trưởng ban chăm sóc sức khỏe Phuk cán bộ . Ahihi,2
tụi bây thử sáng tác coi,0
Nhận tin Tú đang bị nguy hiểm Abe Sài Gòn bỏ đi,0
rồi múc luôn đi ảnh lấy tiền của dân mua = ] ],2
cc,1
"Thích quá nhờ, vợ tương lai đâu rồi 😂",0
Đậu Quỳnh Nhi tưởng đánh nghiêm túc gì chứ troll cũng khoe :)),0
Thách thức anh Tiệppppp,0
Hồ Tuấn KiệtKiệt xóa r ông ơi :)),0
đem hẳn đặc sản ra trình làng,0
bả chửi người ta mà cái mặt bả hớn hở làm như zui lắm 🙄 🙄 🙄 nghiệp quật là có thật,2
Trần Ngọc Dũng người bắc thì nói bắc .. có cc gì mà phải nhột ?,1
Hư cả một thế hệ..,1
Trym to,0
vl còn mà thế mình cứ tự nhục ... thôi giờ mình thấy bọn nó vn biến thái hơn mình,1
Vui lo ` ng Tien Tri Khi na ` Da ` Tran o ong n chet ?,2
Cực kỳ thuyết phục!,0
Đ m bọn phản động này,2
bán lẻ khongg,0
"Phí vai lin ra , thgian bố đợi có khi tán đổ con khác mẹ roii =))",1
T lấy hh Sett 😂😂🤣,0
Minh Khang Hà nhận việc,0
"Từ đầu tới trang "" Yêu Đảng Đều đổ cho thủy triều đỏ cả và xỉ vã thậm tệ những người nói do formosa gây ra ! khi sự việc vỡ lỡ vẫn ko 1 lời xin lỗi !",2
Làm đường sắc ngoài bắc thì người ngoài bắc gánh mà trả đi nhé :),2
lon quay ăn Văn Việt,2
Con khỉ trần dần vẫn còn răng à ?,2
Nguyễn Quang Huy thăng l nào chế cái này @@,2
LỒN CÁI,1
Dân InDo m chọc,2
Chụp màn hình làm cl gì thế con bò :))),2
Hicc : < < ừ thì mình hong có tiền mua rep nhưng mình đủ tiền mua brand Việt dùng sướng vl chứ hong phải hong có giày đi ạ : < < <,1
A Trung lambor :)),0
vậy nên mới gia nhập TPP :3,0
"Ko từ khi không màn chuyện chính trị nữa , chuyện gì thì kệ mẹ nó cứ làm việc mình đam mê",1
Cay đỏ dái,1
Bi benh ao tuong toi nghiep nhi,1
"Đu me giau con tham lam bi găt la đung rôi , đu me mây luc đâu nghe lơi no chưi hêt ngưoi nay đên ngưoi kia , ham tiên bi lưa gat rôi chưi con ba vang ngoc",2
Nguyễn Thanh cái này dơ hơn,1
đéo hiểu sao em mất mẹ fan cứng of có 1 buổi 😂 😂,1
❤️,0
Hải Châu cũng gần lắm luôn á Thuỳ Phan,0
"đm , đúng là mặc đồ như cái quanque thiệttt 🤦🏻‍♀️",1
Nhiên Nhiên :)),0
Thêm quả carô ở trong nữa nhìn chán 😑😓,0
Tất cả anh em xem video này có ai đếm được bao nhiêu câu Tấc nhiêng không nhẩy ? Riêng tôi thử đếm 4 lần Tấc nhiêng là vẫn không biết...,0
"bài viết của . quá hay làm , cho người đọc càng hiểu bọn nhiều về thêm Cơm Sườn mọi rợ bạn",2
khi dân ta ảo tưởng :3,2
Tết nó đánh động đòi quà tết đấy chứ tầm này nhà bao việc cưỡng chế cái gì.,0
Thiếu 1c răng nx là ngon :)),0
:)) Trần vcc Trung,1
thay im me mom di,2
"Tránh VỎ DƯA, gặp VỎ DỪA là có thật 😌😌😌",0
"Nguyễn Trọng Thái đợi cái lồn thêm chị chữ "" "" 3 mày địt nữa nhé 😂",1
Nguyễn Vỹ 🙃🙃,0
Cay quá nhỉ,0
Lúc nào tui cũng ủng hộ dách 💁,0
Nhìn thấy cc j mẹ rồi ăn sợ nữa,1
chúng mày Đm,2
Yy,0
Cay thật sự 🤣,0
Các anh xin ghi nhận Sữ Lỗ Nực của em 🤣🤣🤣,0
Á á dm .,1
Bố láo là chính sách phải tuân theo của Đảng viên Đcs !,2
"NHNN lại có việc , thằng Son đổi USD số lượng lớn ra tiền Việt kìa . Dân đổi 100USD thì nó đè ra phạt 90tr , thằng cán bộ đổi mấy triệu USD có khi xe chở tiền nó lùi vào tận cửa phòng khách ... Pháp luật phân biệt đối xử vcl",2
sợ thật,0
Người nhiều tiền thiệt khó hiểu :,0
Duy Vâu đcm cà khìa,1
Mùa  dịch  có  trần  dần  lên  sóng  là  thấy  vui  rồi,0
Bùi Hữu Tiến,0
Kenny Lâm có share Kenny đó đéo . Từ có dịch ế cm rồi hồi khách luôn . Sắm qq gì nữa hụhụ,1
Noi chuyen tao lai nguoi mot neo hoi ong mot duong ong tra loi tao ta Lao,2
Ai ki nghe nói cũng đi ý về,0
Ghê... Con bú trên bố bú dưới ::::)),1
Giống bố kinh. Như phiên bản thu nhỏ vậy:))),0
"Không phải năng khiếu bạn ơi , cái bài này mấy ông ấy đi nhuyễn hết cả rồi còn đâu , dân còn lạ gì :))",2
Vũ Thanh Tùng r tán cẩn thận gãy răng :)) . Mà ấy j đã vào sủa phun toàn thì ai dám :)),2
ngủ đi thầy ơi,0
Tìm một bạn nữ cùng cover tình yêu của nhà anh mixi,0
Gia Môn bất Hạnh :v,0
hànggg ói =)),1
Chi dep lam chi yeu oi,0
"Mày chửi LQ xong bị thằng âm binh 11 nó lừa cho hơn trăm triệu , nhục mặt , gậy mày đập vào mặt mày , đáng đời , chửi người ta làm sao mày gánh hết .",2
hâhha,0
Không biết dân khi nào thoát khỏi sự cai trị này,2
Chào abe,0
"cái đi bạn ơi , chảnh chỗ nào vậy ? Ghê Biến gì ?",2
Khùng quá trời khùng .,1
Mọi người đều xanh... trừ thầy :)),0
nhớ đem giáo án này dạy cho các bạn bên đó nha thầy,0
Trần Thanh Tâm chia sẻ đi,0
Nguyễn đcm =))))))))))))) Phước Ngọc,1
Bắt được đừng chữa nhốt vào cho chết luôn ... loại này đừng để đẻ trứng ! ! !,2
Ad lại chẳng biết cc j rồi . Tiền thuế cno ' lấy của ad đâu bằng tiền cúng của tụi giang hồ,2
Cô ơi cô lấy cái trộn bai hồ dích hột le nó đi cô,1
Cơm Sườn là thứ SÚC VẬT nên tiếp tục sinh ra của con người suy nghĩ có những SÚC VẬT .,2
Lộc Phát cúttttttttt ⛏ ⛏ 🔪 🔪,1
Dân InDo haha,0
nói dối bị môi Trang khóa ngay,0
Mắc gì tui phải trả lời câu hỏi của anh ?,0
vl đc Đm =)))),1
"có nút vàng thì lì xì đi thầy, hok lì xì hok có tiền trả tiền học nữa 😞",0
"Lúc trước không biết page nào có share cmt các thứ , ông thầy nói chuyện ngu vl . Đang tranh luận thì xóa cmt , xong bảo nó phát ngôn bừa bãi , tag người này người khác vào làm chứng để lập biên bản . Trong khi mọi người hỏi nó nói gì thì kêu nó nói bậy nên xóa cmt , chưa kịp chụp ảnh . : v",2
Ko,0
đến nơi chưa anh ?,0
Thang Viet xin về tự thủ à =)),0
🙃🙃🙃🙃,0
Hoàng tử của chị ơi :vvv,0
Nhất Thiện t méo cũng tin đc,1
2 từ bộ dm tóc làm tr 10 h sáng đến 6 h tối 🙂,1
dân chơi Cao Bằng đấy,0
2thag ôn con đến cửa hàng xe hơi đòi mua siêu xe.,2
Súc vật ? ? ?,1
"Bữa nghe bảo anh này nhiễm phóng xạ , nằm viện này nọ cơ mà 😏",1
Cũng được,0
"Lần này ARSENAL ho một cái là bay luôn ngoài hạng Anh, sợ gì mà không vô địch",0
xin video với b,0
Tránh ra để chết mẹ nó,1
Vl ; ) ),1
cận rớt ! dân nghèo CL ra xây cái nhà ga 900 mil USD. @ 2 ` .. @,1
não nên sử dụng chứ cứ để nó đóng bê tông thì lại phí 😒,1
"Bọn Việt cộng hầu hết nó khai lý lịch của nó xuất thân từ những gia đình thành phần là bần cố nông , mà bần cố nông thì đéo được học hành đến nơi đến chốn . Hậu quả là bây giờ bọn Việt cộng nó quản lý , điều hành đất nước như cái con C ! Ngóc đầu lên không nổi !",2
Cuối cùng thì Khánh cũng thành ca sĩ,0
có 2 đứa con gái rồi vẫn mong có 1 thằng cu dễ thương như tùng sói,0
giống con 🤣 🤣,1
tới nầy Con số chửi đến lũ Bắc kỳ,2
Chi 3 cai gi cung co nhung cai lờ la chi 3 hét kiếp nay cung k bao gio co .,2
Cảm nhận riêng là tao thấy cái bài này nó chả đặc sắc gì mấy! Chắc tại gu nhạc tệ,0
"Sản phẩm , để phục vụ một lũ “ cực kỳ thuyết phục ” bị di căn giai đoạn hóa quả phí phạm . Toàn bọn Cứ chất lượng thoái thế là văn hóa . bại não tưởng cuối hay ho .",2
"Chuyên gia kinh tế , bà Phạm Chi Lan nói nè , cho nên chúng ta hiểu Vingroup và các tỷ phú bất động sản khác giàu chỉ nhờ và với quan chức",1
Hải bảo rùi >> Thà nghèo mà yên bình còn hơn giàu mà bất ổn . Tao buồn ỉa quá,2
sena cũng có tuổi nhưng tiuooir lôn,2
"Bài học từ sự sụp đổ của Liên Xô, khi quân đội đứng ở giữa chính quyền và người dân. Chẳng biết bắn vào dân hay chính quyền--> sụp đổ :)",0
Haizzzzzz . .. 😕,1
"Mấy hôm trc đăng bài thấy hay hay , nhưng cái bài này là đéoo ưa nỗi ròi",1
A tôi sai r,0
Vẫn có 1 người tặng quà va len thai cho mình mn ạ.,0
Cám ơn thầy ạ,0
Trăm năm kiều vẫn là kiều . Đu càng qua mỹ xao lol vẫn hay,2
13:54,0
"Thực sự văng tục , chửi bậy kể cả đỡ không phải là cái hay để mọi hay hưởng ứng ...... đmm chẳng y có thấy một người viết người không . Nhưng mà chửi ) vkllllllllll ( biết hay Đọc mà nhiều lúc ! đời chửi văn bất công phải",1
chết tư bản giãy còn m dám nói ko phải mõm từ của đảng đi,2
khó chịu vãi😂,0
Mai Thu Phương hnao đi make nhớ bảo nta :),0
"Ae mua giày của shop này thì cẩn thận, nó quảng cáo trên kênh abe nên m mới tin đó",0
"có một sự tồn tại của đàn bò mang tên "" cực kỳ thuyết phục "", có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể.",2
Trong này nước sôi lửa bỏng lúc mà vẫn có kẻ nhận thức kém vậy,1
"vẫn biết là cái gì cũng không thể tuyệt đối được , nhưng nói như vậy hoá ra người ta mổ chết là do thiếu may mắn à . địt mịa chúng nó nữa , làm đéo có trách nhiện gì cả , mổ thì chết người , tiêm phòng trẻ em cũng vậy . ... định trốn tránh trách nhiệm đến bao giờ . bảo sao người nhà hành hung bác sĩ . làm ăn tắc trách vậy bố thằng nào chịu được",2
Sam Bé Bố mày đéo có tư cách ở đây ! Bố chửi thẳng cái thằng mặt lìn như mày đấy ! Tay nhanh hơn não,2
Cô qua nhà t,0
"Thông minh mà muốn làm cho dân ấm no , hạnh phúc thì cửa tù rộng mở .. ! !",1
Nguyễn Quỳnh Thi Đà Nẵng nè 😞,0
Ad à thanh phố hcm cái củ cải . Kêu sài gòn đi nghe cai tên éo ưa,1
Bọn bò thì vẫn bảo nhau rằng: tự hào vì ông chủ mình thật giàu,2
Thì ra hàn lạc hậu vậy VN đã có từ xa xưa :)),0
Hủy lễ tang mẹ m à,2
Guk,0
"Con bà chúng nó làm xả để gây cách tham ô là , chứ cho nguồn gốc tìm ô nhiễm chuyển xử lý dòng chảy nước thải không xử lý lòng vòng thải ra sông nữa tham nhũng nước nó sạch ngay",2
Nguyễn Minh Thu đây mới gọi là make up artist :))),0
"đúng rồi , khờ đeo vàng nó chặt tay thì chết chứ còn gì nữa . dạo này thời tiết tệ , trúng gió độc chết là bình thường mà . cs nghèo chỉ có tiền ăn bánh mì , ko có tiền làm tường chắn gió , dễ trúng phong lắm . mà quan có bao h tham nhũng , toàn bị dân ép phải nhận tiền chứ quan thanh liêm lắm . - 1 thanh niên yêu nước yêu đảng cho hay -",2
Móc lên ngửi đấy mà . Dơ vkl 🤣 🤣,1
Sống chậm thôi,0
Cô chuyển giới đúng năm con ra đời luôn á cô 😅😅😅,0
Mang tiếng đăng nhưng đéo đc duyệt 🙂,1
Xin lỗi nhưng mà bạn nói chuyện thiếu i ốt vkl ra bạn Đỗ Huy ạ .,2
Huỳnh Châu chết cdm thầy rồi,2
Nguyễn Trọng Thái người ta nói bạn đợi nhưng bạn có biết bạn đang đợi cái lone gì không. Hay là đợi thiệp hồng,0
"Ô có tiên tri khi , hết dịch Corona nào nào khi và ông chết không xàm hay chỉ nói ? và xạo",2
Nói dell cho nghèo người chết đói . V làm đó gửi đồ về cho minh hiếu trc từ thiện mấy gì,1
Kjo Sai bài bốc lên 3 phỏm ù luôn =)),0
23:30 cười ỉa chảy,0
cái chug la oam cách gi nó củg tìm cách ăn cho bằng Trừ . đc khi là chó ức mẹ dẹp bọn Nói hiếp dân lành đi mới mong ko còn cảnh này .,2
Mang theo tấm lòng con gái miệt vườn :))))),0
Ba má đụ chi cho uổng công uổng nghệ uổng nghễ quần quân uổng công tuột quần tèo lên tuột xuống banh loz đau loz đẻ lớn chơi trò gì md ghê. Iu minh Hiếu,2
B52 If J97,0
Hiếu,2
Quỳnh Sên e đẹp xinh ko cần son phấn,0
Xạo lồng quá mầy ơi,2
Nhìn sơ sơ cứ tuong lý hùng,0
Hết kêu gọi rồi lại nhắn tin :) Dây kinh nghiệm đâu r . Xin mời thủ tướng cứ rút thoải mái,2
Con khỉ trần dần vẫn còn răng à?,2
Cũng là 1tr nhưng là 1tr like và dislike. Haizzz âu cũng là cái số,0
DIễn tập chống khủng bố ở Sài Gòn .,1
Vậy là ngay gần nhà mình mà có những kẻ tồi tệ vậy sao ! Hại người sẽ thành hại chính mình thôi .,1
Tự nhiên thấy con đó cái xễu lên xễu xuống à ko biết... 😂,0
Như lol thầy ơi,2
Chị đâu có biết ông Hùng bà Tư Nha là ai..chị chửi đại..trời ơi chết với cô..,0
Nhìn chị sang ghê 💐💞💞💞😍,0
dm bữa ni @ 3 m cũng có CA đứng đường @,1
Đề nghị ad gỡ chức Fan Cứng của em được không :)) tự nhiên xem chùa cũng được làm Fan Cứng. Em cảm thấy không xứng đáng với danh hiệu cao cả này. Em xin dành tặng lại nó cho người xứng đáng hơn em,0
Biết mà,0
Diện Trần óc chóa thật .,2
Con này nó bỏ quên não khi chạy xe rùi . 😈,2
"Đm Ad , mày ngon đó mà bve ngồi có ích gì",2
"Ghê, chảnh choẹ",1
Yêu cl gì? Nhà bao việc,1
"Tú said : "" cho cái lồn nè anh Ba "" .",2
Mẹ làm ảnh hưởng bon tao,1
Xóa kênh đi ông giáo êi. Quân tử nhất ngôn chứ. =)),0
Sư phụ nói chuyện đáng iu với chất phác quá à,0
2022 idol về VN rồi^^,0
"Dcm chông này đến Tăng còn đứt xích, chứ nói gì lốp",0
"Cùng ngành hay bao che cho nhau , sao biết phương tiện lạm quyền và xử lý ? tôi ở tỉnh xa , , đến đây cảnh sát bị của ông đi phương tiện . nó đợi ông trả cách ở đâu ? mất mát đồ đạc , tài sản bị xe , đâm đụng hỏng hóc . biết đâu mà bồi thường ? tôi sẽ tiếp tục hành trình , mà ngồi đợi chộp giật quay lại trả rồi ..... luật mới trả lệ trưng dụng toàn nghĩ xe ông .",2
Bãi cức nào cũng có dấu răng của AD ^ ^,2
Tóm lại bạn cũng như Linh nóc Toàn là lũ thất học vì một chút tiền lợi nhuận chửi nhau kiếm tiền,2
Đinh Phúc Thịnh Lan Thy ngày ấy của m nè :),0
