name,comment,label_id
nguyenquang27675,"Dạ, đã rất gần miệng... Hố rồi...😂🤣🤮😜,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
chrisnguyen7777777,"Năm nao cũng nghe nói mà có thấy gì ngoài các đồng chí ngày càng béo.,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
thanhboyye,"Nhảy như con Tôm,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
nguyen.jamevy,"Dclmcs🐕 chỉ giỏi xạo l ồ n communist get out of Vietnam,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
ductuannn3,"cộng sản độc tài toàn miễn phí cho dân thế này thì tao khổ quá, sướng quá cũng khổ😂,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
nguyendinhtai91,"Mùa hay sao mà ko thấy. Coa thaya mẽo phải chạy sang nâng cấp đối tác chiến lược toàn diện ko. Có thấy các cường quốc lần lượt xin nâng cấp ko,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
tranthienloctho,"Toàn bọn lừa dân ấy mà...tin cs là chết,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
max.pham.25283,"Mả bố anh nhẩy mất rồi ko lo đi tìm đi à. Mả bố anh....,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
nguyenkhanh.duy.9,"Đời sống dân tốt lên ko biết bao nhiêu nhưng trong mắt bọn vện thì có thế nào nó cũng phải nghĩ đến bọn ỉa cho nó ăn nên ko hiểu đc đâu 🤭🤭🤭,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
ductuannn3,"vọt rồi đấy thây mức tang trưởng GDP cao kỷ lục 8,02% Nền kinh tế phục hồi ngoạn mục nhờ sự chỉ đạo quyết liệt của Chính phủ, chính sách kịp thời, và chiến dịch tiêm chủng vaccine phòng COVID-19 có độ bao phủ cao. và rất nhiều khoản hỗ trợ cho bà con, doanh nghiệp sau đại dịch. Sau năm 2022 đến bây giờ, Việt Nam đã nâng cấp quan hệ ngoại giao Đối tác chiến lược toàn diện với 5/5 nước HDBA Liên Hợp quốc😂,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
vinhle.01,"Bọn này tụi nó ngắn não hay sao ấy nhỉ, toàn đưa mấy tin cũ rít ra đem so sánh với thời công nghiệp hiện đại hoá. Chắc bọn nó bơi từ trong âm đạo ra quá,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
zaj.zaj.146,"Hỏi cái thằng viết báo,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
xuanhuyiucovac06,"Nhảy trên đầu bọn cali,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
__ho_chi_minh__,"Chúng nó nhảy đến Mỹ rồi,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
tiensaigon54,"Nhảy lên đội Juventus ngoại hạng kỷ nguyên mới...!,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
laota8,"bọn bây xúm vào chửi Đảng mà không thấy thành tựu đất nước từ 2022 tới giờ à. năm 2025, sau 2 sự kiện A50-A80, thế giới nhìn Việt Nam khác hẳn, GDP năm 2022 là 410 tỷ, năm 2025 dự kiến 510 tỷ, thứ 32 thế giới và thứ 4 Asean. 5 nước thành viên LHQ Anh, Pháp, Nga, Mỹ, Trung đều ký hợp tác toàn diện với ta. rồi kinh tế, chính trị xã hội từng bước hoàn thiện, cơ sở hạ tầng lớn đang tiếp tục xây dựng. vậy mà tụi bây vẫn nói không thấy gì, bọn xỏ lá 3 que,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
laota8,"còn mấy thằng đần sống Việt Nam mà mộng thờ 3 que xỏ lá, rồi ra rã chê bai đất nước mình, tụi bây chỉ là con chốt thí của tụi 3 que phản động lưu vong Việt Tân thôi. tụi bây sao biết được cái cảnh năm 2018 tụi Việt Tân khốn nạn lợi dụng bọn thờ 3 que để kích động dân xuống đường biểu tình làm loạn. tụi nó lấy tiền ủng hộ ăn phình thây ở Úc, còn bọn ngu trong nước nghe lời xuống đường, bị bắt, bị lý lịch đen, chứ chẳng được gì.,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
laota8,"thằng Việt Tân, thằng 3 que với Đảng cộng sản Việt Nam, chính là hình thức đa đảng đấy. có bao giờ tụi nó nhìn nhận thành tựu của Đất nước, bọn chúng chỉ nói lên cái xấu để hạ uy tín của Đảng. tụi m nghe lời nó, đầu tụi m chỉ toàn tiêu cực xã hội, sống đéo khá lên đâu. bọn lưu vong đó mãn đời khát nước, sau vụ 2018, đã rất nhiều người từng chống Đảng đã nhận ra bộ mặt thật lũ Việt Tân, 3 que rồi.,GIỜ NÀY VIỆT NAM ĐÃ NHẢY ĐẾN ĐÂU RỒI ? ""Việt Nam chuẩn bị cho bước nhảy vọt trong năm...",0
reup_68withme,"BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:)),BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
nv.qt,"Mình đọc thành nói xấu mẹ và ngón tay mình đã sẵn sàng chiến đấu,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
mhzn_coca,"That su day,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
maihamynguyen,"với mẹ thì đc còn với bố thì thêm bài đạo lý 🙂🙂,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
mayibeyourlover0104,"Ns chuyện trên trời dưới bể, nấu xói bốc phốt hàng xóm, họ hàng. Siêu peak. Chỉ hận ngày ko đủ 48 tiếng để buôn🫦🫵,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
tenlabinh22,"Kaka đặc sản mỗi lần ngồi ăn cơm,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
n_khueeee,"2 mẹ con nằm nấu xói đến 2h sáng☺️,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
tra.thu.123276,"Tôi có thể nấu xói cả họ 😂,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
kimngann.ig,"1 ngày nói k có đủ 🐧,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
hp._.118,"đúm,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
smtarot25ca,"họ có còn nghĩ về bạn không? vô trải vài lá là biết nha,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
moonchanmochi,"Nấu xói với cả bố mẹ cơ, có thể là đến 2h sáng 🤣,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
h.tham2508,"Đúng nha má, nó thoải mái vcl, xong nói một hồi mẹ ngồi kể chuyện ngày xưa bố tán mẹ như nào, sinh nở các thứ bla bla,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
_ntbt.nghi,"t nấu xói với bà nội =)),BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
yennn_st,"Mẹ t gọi t 2 tiếng và có hơn 10 nạn nhân trong câu chuyện đó,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
ngocngan123813,"tr oi chỉ cần ai đó vắng mặt là sẽ trở thành ng nói xấu tiếp theo của t với mẹ t =)),BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
_qunahn.hw,"@nh.ng___,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
leyswattpad31,"t với ả nói từ sáng tới tối kh hết chuyện=)),BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
cuathizun_,"Lần nào cũng buôn cả tiếng đồng hồ mà vẫn cấn cấn như chưa nói hết 🤣,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
nihaday_roi,"t đang thắc mắc sao m “nói xấu mẹ” m còn bêu lên đây mà peak với pủng 🤡 đơ người,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
hgiang_.1609,"ủa n nói là “ nói xấu vs mẹ mà”,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
mimi.chan102,"Vừa có một cuộc nấu xói chất lượng với mẹ iu dài 53 phút 1 giây trên Zẻ Lau luônnnn 🤏🏻🫶🏼🫵🏼,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
_bachduongt3neee_,"ê thiệt nha! buôn chuyện , nấu xói bốc phốt hàng xóm họ hàng đủ hết. xong nch với mấy đứa ở nhà tụi nó k biết nhiều chuyện ở nhà bằng t🤣,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
dollar.sayhi,"ê nhưng thề, t là người rất hay kể chuyện và tâm sự. ngày xưa thì hay kể cho mẹ t, còn sau khi lấy ck là t kể cho mẹ chồng t. chuyện bên nào là qua bên đó nấu xói cùng 2 mẹ, ôi cảm giác nó peak vl, kaka,BỌN MÀY HIỂU CÁI CẢM GIÁC NẤU XÓI VỚI MẸ KHÔNG nó peak vl, mấy con gà biết gì:))",0
skylar.nightlife,"Morning vibe ""Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã đến đây gặp nhiều may mắn."",Morning vibe ""Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
leson682018,"Được cấp visa qua Mỹ là bạn đã chọn được tự do hạnh phúc.,Morning vibe ""Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
tangvanliem,"Câu chúc hay đó! Mỗi lần phỏng vấn xin Visa đi du lịch, đi thăm thân, đi lao động, học tập đóng phí hết 435 usd và k được hoàn lại khi bị từ chối đơn xin visa. Nên phỏng vấn càng khó khăn, phải xin nhiều lần thì càng tốt cho ĐSQ, tăng thêm nguồn thu cho họ,Morning vibe ""Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
skylar.nightlife,"VN là siêu cường như Mỹ cũng sẽ xiết chặt VISA thôi. Quá nhiều tạp nham vào nước họ nhưng luôn tuyên truyền chống đối, gây hại cho lợi ích của họ. $ 435 không được hoàn lại nếu rớt đều được tư vấn đến cho các ứng viên khi apply for interview, nhưng người ta vẫn chấp nhận apply. Không ảnh hưởng mấy.,Morning vibe ""Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
_simonsayhi_,"uoc gi cũng có vé đi,Morning vibe ""Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
__ho_chi_minh__,"Hóa ra Lê Duẩn cũng phải đi Mỹ,Morning vibe ""Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
hoang_tran_dddd,"Chúc mọi ng đậu visa,Morning vibe ""Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
traitim.trongvang,"Mày chưa có tiền đi mẽo à?,Morning vibe ""Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
jwayne.delima,"binh đoàn làm nail,Morning vibe ""Đến tới 04-Lê Duẩn, là đã đến 1 ngã rẽ của cuộc đời.Chúc tất cả mọi người đã...",0
todayis_anh,"Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung trong video rõ ràng là chuyện anh ĐP mắng giúp việc nên giúp việc đang khóc trên nhà không dám dẫn con xuống, các page lại “điếc” tập thể trông có chối không :),Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
todayis_anh,"Câu kia là “anh chưa bao giờ mắng nó một câu nào” cơ =)))),Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
todayis_anh,"Anh Đ giấu tên còn đánh cả vợ cũ rồi, mắng đã là gì mà dám mở mồm ra nói “anh chưa mắng em câu nào” hỡi các quý page :)),Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
n24101994,"Nhưng tui thắc mắc là hồi trước bà mẹ ĐP cũng theo bênh DLA chửi bb3 mà sao giờ 2 ông bà thái độ kì vậy ta?,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
ngocque.duong,"Xã hội giờ lạ, nào là ko học 1 hôm thì có lsao? Ông bà nào mà chả thương cháu? Rồi ông bà dạy tốt thì để ông bà nuôi? Đm dạy dỗ tốt quá giờ vẫn đang phải dạy lại, mắt trợn ngược ngồi nắp capo kìa 🤷🏻‍♀️,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
metmoi247ne,"Nhìn sự kiện của DLA mình lại nhớ đến câu nói của ba mình: ""Ba mẹ làm việc hết sức như vậy để lỡ ko may hôn nhân con ko hạnh phúc, nhà mình có tài chính tốt thì con sẽ được quyền nuôi con của con."" 🥹 Hồi đó mình ko hiểu ý của ba, giờ thì mình hiểu r,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
todayis_anh,"Trời ơi bác nhà nghĩ sâu xa quá 🥹 Nhưng thời nay thì đúng là như vậy. Có tiềm lực gia đình chống lưng là đỡ hơn nhiều người lắm. Như DLA điểm tựa gia đình không vững nên cổ đã cố gắng rất nhiều để bảo vệ hai con của cổ,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
going.hoho,"DLA mua bài seeding cả threads cơ à,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
hovutendat,"Thêm tập thể các mẹ bán kem trộn, bán hàng online bênh ĐP nữa cơ. Không bán hàng thì khóa trang cá nhân, ava con cái gia đình, chả hiểu nổi =)),Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
thisispipi_gwen,"T ko theo ai hết nhưng từ đầu thằng ck sai rành rành, 1 thằng sống ko ngay thẳng, có vợ con vẫn ngoại tình thì lấy tư cách j mà đòi chăm con? Chăm để nó học cái thói xấu của mình à?,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
todayis_anh,"Mà toà cũng đã tuyên rõ ràng đứa lớn mẹ nuôi, đứa nhỏ bố nuôi rồi ấy. Giờ lại ngang ngược giữ luôn đứa lớn không cho về với mẹ là sai rành rành rồi :))),Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
_luence_,"t ghét cái kiểu bảo là ""2 vợ chồng giận lẫy"" , ông í như l chứ tốt với chị DLA đâu =)) , giận giận qq,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
todayis_anh,"Cứ nhai cái văn “tổng tài theo đuổi lại vợ cũ”, đọc truyện xem phim tổng tài lắm vào xong ảo tưởng. Đối xử với vợ cũ như quần què người ta mới phải lên tiếng liên tục mà nghĩ thế là hay,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
_luence_,"eo ơi thiệt í , xàm l k,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
todayis_anh,"Để con nó mới 7 tuổi phải chứng kiến chuyện không hay về phải an ủi mẹ là “mẹ Cún chăm chỉ livestream rồi sẽ mua được nhiều điện thoại” không thấy xấu hổ, làm chồng tồi mà làm cha cũng tồi,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
trinhpham_2002,"S chà neo giờ dơ vl, thích cái hồi chuyên review đồ công nghệ hơn,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
kriximixi,"Bé này chắc cũng được chị bò mua seeding nè. Lẹ ra tui dới bà lãnh cơm đoàn,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
todayis_anh,"=)))))) xem còn ai rủ đi chung luôn lãnh một thể,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
tino_krn,"nhìn bà Diệp thấy thương vl,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
todayis_anh,"Người bị làm phiền trong suốt thời gian qua là Diệp chứ không phải cha kia như mấy phật online cmt luôn ấy. Tha cho bả và các con được yên ổn sống giùm đi 🙏🏻,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
tino_krn,"đọc cmt mà sợ luôn ấy, sắp lập nick clone đi combat,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
amynguyen1974,"may là giải thoát được, thương mấy đứa nhỏ,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
ph_jnrs,"bây giờ người ta bênh người ngoại tình nhiều ha,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
todayis_anh,"Còn trách ngược lại người mẹ là con nó muốn ở chơi thêm mà mẹ gì không thương con lại ép con phải về 🧎🏻‍♀️,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
ph_jnrs,"cmt fb tiktok là một cái gì đó ☺️,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
newanjustlive,"T chỉ lo cho thằng bé con của DLA :)))) bố nó tính hung hăng, hay nổi điên, mà cái tính này con nít rất dễ lây nhé nhất là khi nó lên cấp 2 dậy thì ấy 👍🏻,Anh ĐP đuối lý không chối được nữa nên mua bài đánh lạc hướng dư luận à 😀 Nội dung...",0
_ntng__lam,"Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí nhỏ hay sao. Đầu năm mình có giao kèo là tới tiết cô, khi cô vào lớp cái bảng phải sạch. Nếu không sạch cô trừ điểm hết lớp. Tới bây giờ vẫn quên, nhma mình vẫn nhắc. Nhắc thì mặt cọc cằn, đi giặt khăn thì hết nửa tiết học. Đem cái khăn vô thẩy lên cái bàn cái ịch :). Mình cầm cái khăn lên, kêu cầm lên đưa lại đoàn hoàng. Thì mới biết lỗi. Thái độ với GV v mà không biết xin lỗi cô đâu nha. Kết quả,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
_ntng__lam,"(1): Kq, tổ trực mình cho ngồi vào sổ đầu bài tội “vô lễ giáo viên” cho nhanh. (2): Đầu năm mình giao kèo, có điểm cộng từ 15 cộng trở lên mình sẽ tặng quà theo mức độ điểm cộng. Thì đến cuối tháng đầu tiên, mình tổng kết điểm, tặng quà 2~4 cây bút bi và 2~3 cây thước kẻ cho tụi nhỏ. Mình đưa quà cho tụi nhỏ, mí nhỏ nói v “tưởng quà gì cao siêu lắm” :) ĐÃ KHÔNG BIẾT CẢM ƠN CÔ MÀ CÒN CHÊ ĐỒ ẺO :)?,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
_ntng__lam,"Mình ghét qua tháng sau KHỎI LUÔN ĐI,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
_ntng__lam,"(4): lúc tặng quà cho điểm cộng, đợt 1 mình phát không nhỏ nào cảm ơn. Mình có nói, “khi được tặng quà mình phải biết nói “CẢM ƠN CÔ”. Nếu bạn nào không cảm ơn cô, thì không có quà”,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
meodilac2025,"Uhm từ nền tảng gia đình á bạn. Cháu mình đi học lớp 1, học ở đâu cái động tác tay tục á, về chị gái mình (giáo viên) đánh muốn gãy tay luôn. Cả nhà vào can thì chị nói càng can chị càng đánh. Nên mỗi lần như vậy nhà mình không ai dám rục rịch. Cũng vì vậy mà các bạn cháu mình rất ngoan luôn. Mình ko cổ súy cho việc dùng đòn roi, nhưng phải thừa nhận ở mức độ nào đó đòn roi có hiệu quả.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
_ntng__lam,"Mình biết mà. Nhưng mà giờ nhiều hs như vậy quá nản ghê.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
meodilac2025,"Nhưng thật ra có nhiều học sinh cũng ngoan lắm bạn. Các bạn ấy ngoan đến nổi mình phải nói ""cảm ơn ba mẹ đã dạy dỗ rất cẩn thận"".,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
nguyenhuuphu2509,"Nó chưa dứt e là may rồi còn đòi hỏi. Gv giờ cũng là một nghề trong muôn nghề. Đòi hỏi mà làm gì,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
phihongthai,"Thất bại của cả gia đình và nhà trường, chủ yếu là gia đình. Hôm nọ mình nói chuyện với một đứa học hgsg mà kinh ngạc: nói trống không chẳng chủ vị gì cả, sợ thật, hỏi nó mấy câu mà nó trả lời như bố đời. Học giỏi thế nào chứ thái độ hỏng.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
_ntng__lam,"Dạ đúng r ạ. Hs càng giỏi thì nch chán hơn mấy bé hocc trung bình ạ. Trường hợp này em gặp rất nhiều.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
vananh.ng29,"chị dạy cấp mấy v, em mới sv đi kèm gia sư cho 2 chị em nhà kia, học quốc tế mà hỗn kinh khủng, học toán em chỉ cách làm thì cãi ngược lại em, em la bài trình bày chi tiết ko đc viết tắt thì cái mặt nó kênh kênh lên :)) Học thì vừa học vừa cầm đt em la thì k nghe, nói chuyện với em k bao giờ dạ thưa mà lớp 8 r chứ k phải nhỏ,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
_ntng__lam,"C2 á em,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
camer2850,"Tui từng đi dạy thì bây giờ tụi nó toàn kiểu: Tung tung sahur, free fire. Nói chung mấy cái bậy bạ là auto nhớ. Còn tôn trọng giáo viên thì không có luôn, trừ một vài bé thôi. Đến nổi tâm lý cứng như tui mà còn bỏ kh dạy nổi mà 🥲,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
_ntng__lam,"Rõ khổ luôn thầy/cô ơi,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
camer2850,"🥲 Stress lắm. Học thì… mà kh có chất lượng là mình ăn chửi.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
_ntng__lam,"Bị trừ điểm thi đua nữa,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
millie_22e,"Khỏi quà bà ơi, chỉ tặng bé nào biết ơn và cố gắng thôi.,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
kisdidsjknoks,"May quá lớp mik tuy quậy nhưng ko mất dạy như này:)),Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
happiasohappy,"Mình làm GVCN, cũng nhắc đi nhắc lại các con là nếu hôm đó lỡ làm sai điều gì thì phải xin lỗi thầy cô ngay lập tức, không nặng nề gì câu xin lỗi cả mà sợ không nói. Nhưng nhiều bạn vẫn lì lắm, không dạy nổi. Những điều nhỏ nhặt như này đáng lẽ phải được rèn ở nhà rồi ấy chứ :(((,Mấy nhỏ học sinh giờ không có từ “Cảm ơn cô - Xin lỗi cô” trong từ điển của mí...",0
