comment,label_id,label
đám mọi rợ này chỉ biết phá hoại,2.0,
con chó cái này làm trò gì vậy?,2.0,
thằng gay lọ này biến thái vcl,2.0,
lũ mọi đen này bẩn thỉu quá,2.0,
con đĩ chó này chuyên đi giật chồng,2.0,
"mấy thằng bắc kỳ chó, cút về quê đi",2.0,
thằng biến thái này nên bị thiến,2.0,
con bitch này chuyên đi dụ dỗ,2.0,
lũ khốn nạn này chỉ biết ăn bám,2.0,
thằng ngu này có hiểu gì ko?,2.0,
con quỷ cái này ác độc vãi,2.0,
"mấy thằng việt kiều ngu dốt, về đi",2.0,
thằng hề này lại bày trò à?,2.0,
con lol này óc chó thật,2.0,
lũ chó này chỉ biết sủa bậy,2.0,
thằng vô dụng này làm được gì?,2.0,
"Đồ chó má, cút mẹ mày đi!",2.0,
"Mày ngu như bò ấy, nói mãi không hiểu.",2.0,
Cái loại mặt lồn như mày thì làm được cái tích sự gì.,2.0,
"Thằng ăn hại, chỉ biết phá hoại thôi.",2.0,
"Con đĩ chó, điếm thúi.",2.0,
"Đồ súc vật, không bằng con chó.",2.0,
Mày là đồ rác rưởi của xã hội.,2.0,
"Cái thứ khốn nạn, chết đi cho rồi.",2.0,
"Thằng óc chó, ngu si.",2.0,
Loại mày chỉ biết bám váy đàn bà.,2.0,
"Đồ phản động, bán nước hại dân.",2.0,
"Mày nên câm mồm lại đi, đồ vô học.",2.0,
Cái mặt mày nhìn đã thấy ghét rồi.,2.0,
"Thằng hèn nhát, chỉ biết trốn chui trốn lủi.",2.0,
"Con phò, đi làm gái mà bày đặt.",2.0,
"Mày là đồ vô dụng, không làm được gì cả.",2.0,
"Đồ ăn bám, chỉ biết ngửa tay xin tiền.",2.0,
"Thằng phá hoại, làm gì cũng hỏng.",2.0,
Cái loại mặt dày như mày thì ai chứa cho nổi.,2.0,
"Mày nên đi chết đi, đồ vô liêm sỉ.",,
"đúng cái lũ óc chó, không làm được trò trống gì",2.0,
mấy thằng đần độn này chỉ biết phá thôi,2.0,
con điên này lại lên cơn à,2.0,
"đúng là lũ vô học, không biết suy nghĩ",2.0,
thằng ngu này có bao giờ khá lên được đâu,2.0,
cái loại mày chỉ làm trò cười cho thiên hạ thôi,2.0,
"đúng đồ ăn hại, chỉ biết dựa dẫm",2.0,
mấy con phò này lại thích thể hiện,2.0,
thằng hèn này chỉ giỏi núp lùm,2.0,
mấy đứa mặt lợn này có bao giờ làm được gì ra hồn không,2.0,
con đĩ này lại giở trò mèo,2.0,
"đúng lũ phản động, phá hoại đất nước",2.0,
thằng chó này sao không chết đi cho rồi,2.0,
cái bọn rác rưởi này làm bẩn cả cộng đồng,2.0,
mấy đứa não tàn này thì hiểu gì,2.0,
con đĩ mồm loz này lại sủa bậy,2.0,
thằng khốn nạn này lại bày trò,2.0,
"đúng là một lũ vô dụng, chỉ biết ăn bám",2.0,
con lợn này béo như heo,2.0,
thằng hãm lìn này cút mẹ đi,2.0,
Thang cho dien nay noi nham hoai,2.0,
Con lon gia nay chi biet an bam thoi,2.0,
"May la cai loai phan dong, khong co tuong lai dau",2.0,
Ca cai bon chung may la mot lu ngu dot,2.0,
"Thang mat day, dam lam tro he tren mang",2.0,
Con be nay co van de ve nao a?,2.0,
Bon may chi biet pha hoai thoi,2.0,
"Cai thang khon nan, dung co len mat day",2.0,
"May la do vo dung, chang lam duoc gi dau",2.0,
Con di cho nay lam tro cho nguoi ta coi,2.0,
"Thang he, chi biet noi nham de cau view",2.0,
Cai lu tre trau nay lam on im mom di,2.0,
May la do an hai xa hoi,2.0,
Con nguoi tham lam nhu may thi chet som di,2.0,
"Thang cho mat day, dam an cap y tuong",2.0,
Ca bon chung may la mot dam rac ruoi,2.0,
May chi la mot con roi thoi,2.0,
"Cai thang dien, noi chuyen khong co dau duoi",2.0,
Con lon nay chi to ve nguy hiem thoi,2.0,
Thang he nay nen di ve nha ma ngu di,2.0,
Đồ chó má này chỉ biết sủa bậy thôi à?,2.0,
"Con mụ này dơ dáy ghê, nhìn đã thấy tởm.",2.0,
Thằng ngu này chắc não có vấn đề rồi.,2.0,
"Đúng là lũ ăn hại, chẳng làm được tích sự gì.",2.0,
Cái loại mày chỉ xứng đáng vứt vào sọt rác.,2.0,
"Mày biến đi, đừng làm bẩn mắt tao nữa.",2.0,
Con phò này lại đi giật chồng người khác à?,2.0,
Thằng mặt lợn này nhìn gớm chết.,2.0,
"Đồ đạo đức giả, sống hai mặt vãi.",2.0,
Cả nhà mày đều là cái lũ khốn nạn.,2.0,
"Mày câm mồm đi, đừng nói nhảm nữa.",2.0,
Con điên này lại lên cơn rồi.,2.0,
"Thằng rác rưởi, chỉ biết làm khổ người khác.",2.0,
"Mày là cái thứ đồ bỏ đi, không ai cần đâu.",2.0,
Cái thằng vô dụng này chỉ làm cho mọi chuyện tệ hơn.,2.0,
"Đúng là đồ súc vật, không bằng con chó.",2.0,
Mày nên chết đi cho bớt chật đất.,2.0,
Con đĩ thối này làm nhục cả dòng họ.,2.0,
Thằng khốn nạn này đúng là đồ phản động.,2.0,
Cái lũ mặt dày này không biết xấu hổ à?,2.0,
"Thang cho dien, noi nham vcl",2.0,
"Con lon nay bi dien a, noi cai gi the",2.0,
May la cai loai gi ma doi noi chuyen voi tao,2.0,
"Phan dong, bon bay chi biet pha hoai thoi",2.0,
"Thang oc cho, nao cua may la tao",2.0,
Con dien nay nen di bac si tam than di,2.0,
"May la mot lu do te, that bai vcl",2.0,
"Bon may la cai lu ngu hoc, deo biet gi",2.0,
Thang dien nay lai len day sua tam bay tam ba,2.0,
Con lon nay gay su o dau cung co mat,2.0,
"May la cai bon an hai xa hoi, bien di",2.0,
"Thang ngu, doc di doc lai cung deo hieu",2.0,
Con dien nay lam hong het moi thu,2.0,
Bon may chi la lu vo dung thoi,2.0,
Thang nay bi tam than phan liet hay sao ma noi linh tinh,2.0,
Con lon nay chac la con ma doi no,2.0,
May la cai bon lu khong co nao,2.0,
Thang nay chi biet chui tuc chu lam duoc gi,2.0,
Con dien nay nen im mom di thi hon,2.0,
"Bon may la cai lu an hai, bien khuat mat tao",2.0,
Thằng ml này làm ăn như c. Chết mẹ mày đi.,2.0,
Con phò này suốt ngày đăng ảnh hở hang. Địt mẹ mày.,2.0,
Mấy thằng bò đỏ óc chó. Cút hết đi.,2.0,
"Đồ phản động, bán nước. Chúng mày phải chết.",2.0,
Cái loại mày chỉ biết ăn bám. Vô dụng.,2.0,
Mấy con bóng chó này làm ô uế xã hội.,2.0,
Thằng gay lọ này biến thái vcl.,2.0,
Đứa nào bênh vực nó là đồng bọn. Chết chung đi.,2.0,
Mặt lồn này nhìn ghét vãi. Muốn đấm cho phát.,2.0,
Cả nhà mày đều là lũ súc vật.,2.0,
"Đồ thiểu năng, câm mẹ mồm đi.",2.0,
"Mấy thằng nghèo hèn, đòi lên mặt. Cút.",2.0,
Con đĩ điếm này chuyên đi giật chồng.,2.0,
Thằng ăn cắp chó chết. Có ngày bị đánh chết.,2.0,
Mày là đồ rác rưởi của xã hội.,2.0,
"Mấy đứa vô học, đừng có comment nữa.",2.0,
Thằng chó điên này làm loạn hết.,2.0,
"Cái lũ mọi rợ, không biết văn minh là gì.",2.0,
"Đồ con hoang, không có cha mẹ dạy dỗ.",2.0,
Mấy đứa dẩm lồn này chỉ biết gây sự.,2.0,
Má thằng lồn này nói chuyện như người thiểu năng vậy đó,2.0,
"Con đĩ chó này lại bày đặt, nhìn thấy ghét",2.0,
Mấy thằng mọi rợ này chỉ biết phá hoại thôi,2.0,
"Con ml này chắc bị thần kinh quá, nói năng lung tung",2.0,
Cái lũ phản động này chỉ nên tống vào tù hết,2.0,
Thằng ngu này nhìn mặt đã thấy ghét rồi,2.0,
"Con điên này lại lên cơn à, cút mẹ mày đi",2.0,
Mấy đứa vô học này làm ô uế cả xã hội,2.0,
Thằng hãm lồn này chắc chưa được ăn đòn bao giờ,2.0,
Con bitch này chỉ giỏi phá hoại tình cảm người khác,2.0,
Cái lũ súc vật này không xứng đáng sống,2.0,
Thằng chó điên này lại sủa bậy rồi,2.0,
Con mặt lồn này nhìn thấy muốn đấm,2.0,
Mấy thằng óc chó này chỉ biết ăn hại thôi,2.0,
Cái lũ mọi rợ này không có não à?,2.0,
Thằng biến thái này nên bị thiến đi,2.0,
Con phò này lại đi ve vãn ai nữa đây,2.0,
Mấy đứa vô dụng này chỉ làm tốn cơm gạo,2.0,
Thằng khốn nạn này sẽ gặp quả báo sớm thôi,2.0,
Con đũy này nhìn thấy ghê tởm vl,2.0,
"Dm thằng chó, cút mẹ mày đi chỗ khác chơi",2.0,
Con đĩ chó này lại sủa bậy rồi,2.0,
"Thằng ngu, não bò như mày thì biết cái gì mà nói",2.0,
"Mày là cái loại súc vật, không bằng con chó nhà tao",2.0,
"Đồ óc chó, câm mồm lại đi",2.0,
Mày đúng là đồ phế vật của xã hội,2.0,
Con phò này lại giở trò rồi,2.0,
"Thằng mặt lồn, biến đi đâu thì biến",2.0,
Mày chỉ giỏi sủa bậy thôi chứ làm được cái mẹ gì,2.0,
"Đồ ăn hại, sống làm chật đất",2.0,
"Con điên này, sao mày không đi chết đi",2.0,
"Thằng chó đẻ, mày nghĩ mày là ai mà lên mặt",2.0,
"Cái lũ mọi rợ, không có não à",2.0,
"Mày đúng là bệnh hoạn, cần đi khám đi",2.0,
"Đồ ngu dốt, cút khỏi đây ngay",2.0,
"Thằng hèn, chỉ giỏi núp lùm sủa bậy",2.0,
Cái loại rẻ tiền như mày thì ai thèm quan tâm,2.0,
Mày là cái đồ rác rưởi của xã hội,2.0,
"Thằng khốn nạn, mày sẽ gặp quả báo thôi",2.0,
"Con đĩ mồm rộng, câm mẹ đi",2.0,
"Thằng điên, cút mẹ mày đi chỗ khác chơi",2.0,
Con lồn này đúng là óc chó,2.0,
Mày bị thiểu năng à mà nói ngu thế?,2.0,
"Đồ phản động, biến khỏi đất nước này đi",2.0,
"Thằng mặt lồn, nhìn thấy ghét",2.0,
"Con phò, đừng có lên mặt dạy đời",2.0,
Mày đúng là đồ ăn hại của xã hội,2.0,
Thế này thì cút mẹ mày đi cho nước nó trong,2.0,
"Đồ đầu đất, nói mãi không hiểu",2.0,
Mày bị thần kinh à? Sao comment ngu thế?,2.0,
"Thằng mặt lợn, đừng có mà vênh váo",2.0,
"Con điếm, ai thèm nghe mày nói",2.0,
Mày đúng là một lũ súc vật,2.0,
"Đồ chó má, cút mẹ mày đi",2.0,
"Thằng khốn nạn, sống làm gì cho chật đất",2.0,
"Con óc lợn, comment ngu không chịu được",2.0,
Mày là đồ rác rưởi của xã hội,2.0,
"Thằng hãm lồn, đừng có mà lên tiếng",2.0,
"Con đĩ chó, ai cho mày nói chuyện?",2.0,
Mày đúng là một lũ ngu học,2.0,
"đúng cái lũ óc chó, không làm được gì ngoài phá hoại",2.0,
"thằng ngu, mày có biết cái gì đâu mà sủa?",2.0,
"mấy con đĩ rảnh rỗi sinh nông nổi, chỉ biết flex",2.0,
"đồ chó má, cút mẹ mày đi, đừng làm phiền cuộc sống của tao",2.0,
"cái loại vô dụng, sống chỉ tổ chật đất",2.0,
"con phò, nhìn mặt đã thấy ghét",2.0,
"thằng thiểu năng, không hiểu sao mày vẫn tồn tại được",2.0,
"cái lũ phản động, chỉ giỏi xuyên tạc",2.0,
"mày là đồ súc vật, không bằng con chó nhà tao",2.0,
"đồ ăn hại, không có ích lợi gì cho xã hội",2.0,
"con lợn, mập ú mà cứ thích khoe thân",2.0,
"thằng cha nội, ngu dốt mà cứ thích thể hiện",2.0,
"mấy đứa trẻ trâu, chỉ biết gây chuyện",2.0,
"đồ hèn nhát, chỉ dám nói sau lưng",2.0,
"con đĩ chó, mày có xứng đáng được sống không?",2.0,
"cái loại vô học, bố mẹ mày không dạy mày à?",2.0,
"thằng đạo đức giả, sống giả tạo vl",2.0,
"mấy con mặt dày, không biết nhục là gì",2.0,
"đồ biến thái, cút xa khỏi tầm mắt tao",2.0,
"thằng khốn nạn, mày sẽ gặp quả báo thôi",2.0,
Thằng ml này bị thiểu năng hay sao mà nói chuyện ngu vậy,2.0,
Con phò này lại giả tạo nữa rồi,2.0,
Mấy thằng bò đỏ toàn lũ óc chó,2.0,
Cái loại mày chỉ xứng đáng ăn cứt thôi,2.0,
"Địt mẹ con điếm này, cút khỏi đây!",2.0,
"Thằng hãm lồn, biến đi!",2.0,
Cả lũ phản động bán nước,2.0,
Nghĩ sao con lol này được làm hoa hậu?,2.0,
Mày đúng là đồ súc vật,2.0,
Cái thằng mặt lồn này ăn gì mà ngu vậy?,2.0,
Mấy đứa này đúng là lũ vô học,2.0,
Con đĩ này lại giở trò,2.0,
Thằng gay lọ này biến thái vãi lồn,2.0,
Cái mặt mày nhìn thấy ghét vl,2.0,
Mày là đồ chó đẻ!,2.0,
Thằng nghiện này lại làm trò,2.0,
Cái loại mày chỉ xứng đáng ở dưới đáy xã hội,2.0,
"Đồ con hoang, bố mẹ mày đâu?",2.0,
"Thằng rác rưởi, cút đi cho khuất mắt",2.0,
Con đĩ điên này lại sủa bậy rồi,2.0,
"dm thang ngu hoc nay, noi nhieu vl",2.0,
con lon nay an noi vo duyen vcl ,2.0,
"may la cai thang dau buoi, lam dc cai j",2.0,
"thang dien, im mom di",2.0,
con cho nay an cap y tuong cua tao,2.0,
"may la bon phan dong, chi biet pha hoai",2.0,
"thang oc cho, co doc hieu dc ko",2.0,
dm may la do vo dung,2.0,
con lon nay gia tao vcl,2.0,
bon may la lu cho san,2.0,
"thang cho chet, cuut",2.0,
may la cai do rac ruoi,2.0,
con dien nay lai len con roi,2.0,
"thang mat day, boc phet",2.0,
"dm thang an hai, hai nao",2.0,
"bon ngu dot, chi biet pha thoi",2.0,
"may la do lon, im di",2.0,
"con ac quy, tranh xa tao ra",2.0,
"thang he, an noi nhu cc",2.0,
"may la ke thu, tao ghet may",2.0,
Thang cho dien nay noi nham hoai,2.0,
Con lon gia nay chi biet pha hoai thoi,2.0,
May la cai loai an hai cua xa hoi,2.0,
Bọn phản động này nên bị tống cổ đi,2.0,
Thằng ngu này làm gì cũng hỏng,2.0,
Mấy đứa vô học này đừng lên tiếng,2.0,
Cái lũ chó má này sao không chết đi,2.0,
Con đĩ này bày đặt làm màu,2.0,
Bọn mày chỉ được cái phá hoại thôi,2.0,
Thằng óc chó này có biết gì đâu,2.0,
Mấy con phò này chuyên đi giật chồng,2.0,
Cái thằng mặt lợn này nhìn gớm chết,2.0,
"Đồ súc vật, không bằng con chó",2.0,
Lũ khốn nạn này đáng bị trừng trị,2.0,
Mấy thằng hèn này chỉ biết núp váy đàn bà,2.0,
Con đũy này nói chuyện vô duyên vãi,2.0,
Thằng ăn cắp này nên đi tù mọt gông,2.0,
Bọn mày chỉ là lũ sâu bọ thôi,2.0,
Cái con mẹ này nhìn đã thấy ghét rồi,2.0,
Thằng bệnh hoạn này nên đi khám đi,2.0,
Thằng chó này bớt xàm đi,2.0,
Con kia đú đởn vãi lồn,2.0,
Mày bị thiểu năng à thằng ngu,2.0,
"Đồ phản động, cút khỏi đất nước này",2.0,
Cái loại mặt lồn như mày thì làm được cái gì,2.0,
"Đồ ăn hại, sống phí cơm gạo",2.0,
"Thằng mọi đen, về rừng mà ở",2.0,
"Con đĩ điếm, chuyên đi giật chồng",2.0,
"Lũ bò đỏ ngu dốt, bị dắt mũi",2.0,
"Cái thứ hãm lồn, làm nhục gia đình",2.0,
"Lũ LGBT bệnh hoạn, biến thái",2.0,
"Thằng biến thái, chuyên đi quấy rối",2.0,
Mày có phải con người không vậy đồ súc vật,2.0,
"Con mập ú, nhìn phát gớm",2.0,
"Đồ mặt lìn, xấu như ma",2.0,
"Thằng rác rưởi, không ai thèm nhìn",2.0,
"Cái lũ vô văn hóa, ăn nói mất dạy",2.0,
"Con điên, nói năng linh tinh",2.0,
"Thằng khốn nạn, chuyên đi lừa đảo",2.0,
"Đồ óc chó, không biết suy nghĩ",2.0,
"dm thang ngu, co cai nay ma lam cung ko xong",2.0,
con lon nay an noi vo duyen vcl,2.0,
"thang dien, may dung co gay su nua",2.0,
"cai bon phan dong, chi biet pha hoai",2.0,
"thang oc cho, noi cai gi ngu the",2.0,
"con cho nay, may im mom di",2.0,
"thang loz, may tuong may la ai",2.0,
bon may la mot lu dom dang,2.0,
"con met, may cu lam nhu tao so may",2.0,
"thang dan toc, dung co lam anh hung ban phim",2.0,
"may la do suc vat, ko co hoc thuc gi ca",2.0,
"cai con di, dung co lam ra ve thien ha",2.0,
"may la cai do vut di, ko co gia tri gi het",2.0,
"thang bat tai, chi biet pha hoai thoi",2.0,
"con quy, may cu lam nhu la ta day biet het",2.0,
"thang ngu dot, doc di doc lai cung ko hieu",2.0,
bon may la mot lu an hai xa hoi,2.0,
"con lon thieu nao, ngu nhu bo",2.0,
"thang chi phe, chi biet noi xau nguoi khac",2.0,
may la cai do phe thai cua xa hoi,2.0,
"Đồ chó má, nói chuyện như cái đống cứt vậy",2.0,
"Con ml này, tưởng mình là ai mà lên mặt dạy đời?",2.0,
"Thằng ngu, đầu óc mày có vấn đề à?",2.0,
"Đm, lũ phản động, cút khỏi đất nước này!",2.0,
Mày bị thiểu năng à mà nói chuyện như đứa trẻ con vậy?,2.0,
Cái loại mặt lồn như mày chỉ biết phá hoại thôi,2.0,
"Đồ ăn hại, sống trên đời chỉ tốn cơm",2.0,
"Con điên, nói năng lung tung như người mất trí",2.0,
"Thằng súc vật, mày không có nhân tính à?",2.0,
"Đồ đĩ điếm, làm nhục cả dòng họ",2.0,
"Lũ mọi rợ, chỉ biết phá hoại thôi",2.0,
"Cái bọn dở hơi, nói chuyện như đâm đầu vào tường",2.0,
"Mày là đồ bỏ đi, không ai cần mày đâu",2.0,
"Thằng khốn nạn, sống mà không có đạo đức",2.0,
"Con ml này, nhìn mặt đã thấy ghét rồi",2.0,
"Lũ chó má, chỉ biết sủa bậy thôi",2.0,
"Đồ con hoang, không có cha mẹ dạy dỗ à?",2.0,
"Mày bị ảo tưởng sức mạnh à, thằng hề?",2.0,
"Thằng mặt l, biến đi đừng ở đây làm ô uế mắt tao",2.0,
"Bọn mày là lũ chuột cống, chuyên đi phá hoại",2.0,
"Mấy thằng lồn anti-fan rảnh lồn đi soi mói đời tư người khác à, lo tập trung kiếm tiền đi mấy thằng ăn bám.",2.0,
"Con nhỏ này nhìn như con đũy, trang điểm lố lăng nhìn thấy gớm.",2.0,
"Thằng chó này chơi game ngu vcl, báo team hoài.",2.0,
"Mấy đứa này đúng lũ óc chó, không biết gì thì câm mẹ mồm đi.",2.0,
"Cái loại mày chỉ giỏi núp sau bàn phím sủa bậy, ra đường gặp tao xem có dám nói không?",2.0,
"Mấy con lol thích tỏ vẻ nguy hiểm, tưởng mình ngon lắm à?",2.0,
"Thằng này đúng là đồ phản động, ăn cháo đá bát.",2.0,
"Cái lũ vô học, không hiểu sao lại có thể tồn tại được trong xã hội này.",2.0,
"Mày nên đi khám bác sĩ tâm thần đi, đầu óc có vấn đề rồi.",2.0,
"Con này chắc bị thiểu năng, nói chuyện như con điên.",2.0,
Thằng gay này làm trò lố lăng để gây chú ý à?,2.0,
"Mấy đứa vô dụng, chỉ biết ăn hại thôi.",2.0,
"Cái bọn cuồng tín, đầu óc mê muội.",2.0,
"Thằng khốn nạn này, sao mày không chết mẹ đi?",2.0,
"Mấy đứa con nít ranh, bày đặt làm người lớn.",2.0,
"Con này đúng là đồ đĩ điếm, hết thằng này tới thằng khác.",2.0,
"Thằng đần độn, không biết gì mà cũng nói như đúng rồi.",2.0,
"Mấy đứa yếu kém, chỉ giỏi đổ thừa thôi.",2.0,
Cái loại mày chỉ xứng đáng làm súc vật thôi.,2.0,
"Thằng này đúng là đồ mặt dày, không biết nhục là gì.",,
Thằng ml này làm ăn như cẹc,2.0,
Con đĩ lồn này lại diễn trò gì đây,2.0,
Mấy thằng phản động óc chó,2.0,
Cái lũ vô học này chỉ giỏi phá hoại,2.0,
Mày ngu như bò ấy thằng ngu,2.0,
Con này chắc hết thuốc chữa rồi,2.0,
Thằng khốn nạn này đáng bị tống vào tù,2.0,
"Đồ súc vật, không bằng con chó",2.0,
Cả lũ lũ lượt theo nhau làm trò hề,2.0,
Anh mày khinh bỉ cái loại rẻ rách như mày,2.0,
Con ml này chỉ giỏi đi giật chồng,2.0,
Bọn mày đúng là lũ ăn hại,2.0,
Nhìn mặt thằng này là muốn đấm rồi,2.0,
Cái con điên này lại lên cơn à,2.0,
Thằng chó điên này lại sủa bậy,2.0,
Bọn mày chỉ biết phá hoại thôi,2.0,
Mày là đồ rác rưởi của xã hội,2.0,
Con lol này mặt dày thật sự,2.0,
"Thằng hèn nhát, dám làm không dám nhận",2.0,
Cái lũ này đúng là lũ vô liêm sỉ,2.0,
mấy thằng phản động này nên bị tống cổ ra khỏi đất nước,2.0,
con nhỏ này giả tạo vãi lòn,2.0,
thằng mặt lồn kia câm mồm đi,2.0,
địt mẹ cái loại người như mày chỉ làm nhục xã hội,2.0,
con chó này đúng là óc cứt,2.0,
bọn mày đúng là lũ ăn hại của đất nước,2.0,
thằng gay lọ này đúng là bệnh hoạn,2.0,
con điếm này chỉ giỏi đi giật chồng,2.0,
mấy đứa có học mà não phẳng như tụi bay thì cút,2.0,
cái loại mày không bằng con chó,2.0,
"ê con lol, nói chuyện như cái lon",2.0,
đúng là lũ súc vật không có não,2.0,
thằng khốn nạn này nên bị trừng trị,2.0,
mấy đứa ngu dốt như mày thì làm được cái gì,2.0,
con mụ già này đúng là lẩm cẩm,2.0,
thằng da đen kia biến về nước mày đi,2.0,
con đĩ này chỉ biết dùng thân xác,2.0,
bọn cộng sản này đúng là lũ độc tài,2.0,
thằng ml này đúng là vô dụng,2.0,
mấy đứa ẻm ẻm như tụi bay thì làm được gì cho đời,2.0,
"Thang cho dien, viet cai gi ma ngu si the?",2.0,
"Con cho nay lai sua bay roi, im mom di.",2.0,
"May la cai loai an hai xa hoi, bien di cho khuat mat.",2.0,
"Do lu ngu dan, khong biet gi thi dung co ma phat bieu.",2.0,
"Cai thang mat day, an noi vo van.",2.0,
"May la do phan dong, chi biet pha hoai thoi.",2.0,
Con lon gia nay lai lam tro lo bich.,2.0,
"Bon may chi la mot lu teo nao, chang lam duoc cai quai gi.",2.0,
Thang dien nay chac bi tam than roi.,2.0,
"Con do doc ac, chac chan se gap qua bao.",2.0,
Bon ngu dot nay chi biet coppy paste.,2.0,
"Cai loai vo hoc, dung co ma mo mom ra day.",2.0,
"Thang mat day, dam xuc pham nguoi khac.",2.0,
"May la do an chao da bat, luu manh.",2.0,
"Do bon phan quoc, bien khoi dat nuoc tao.",2.0,
"Con nguoi tham lam, chi biet den tien.",2.0,
"Cai loai khong co nao, dung co ma noi nhieu.",2.0,
"Thang vo dung, chang lam duoc viec gi ra hon.",2.0,
"Bon khon nan, chi biet luoc dao nguoi khac.",2.0,
"May la do di dang, khong nen ton tai.",2.0,
"Mày bị thiểu năng à, nói chuyện như con bò",2.0,
"Đồ phản động, biến khỏi đất nước này đi",2.0,
"Con phò, mày chỉ giỏi giật chồng thôi",2.0,
"Mấy thằng bê đê, làm dơ bẩn xã hội",2.0,
"Đồ chó má, dám lừa tao à",2.0,
"Con điên, cút về bệnh viện đi",2.0,
Mày là thứ rác rưởi của xã hội,2.0,
"Cái lũ mọi rợ, không có não à",2.0,
"Thằng ăn hại, chỉ biết phá thôi",2.0,
"Con khốn, mày sẽ phải trả giá",2.0,
"Mấy đứa vô học, không biết tự trọng là gì",2.0,
"Đồ ngu, nói chuyện như đứa trẻ con",2.0,
"Cái loại mặt dày, không biết nhục là gì",2.0,
"Thằng lừa đảo, cút khỏi đây",2.0,
"Con đĩ, nhìn mặt đã thấy ghê tởm",2.0,
"Mấy thằng chó đẻ, đừng có mà láo",2.0,
"Đồ mặt l*n, dám nói chuyện với tao à",2.0,
"Cái lũ mọi đen, bẩn thỉu",2.0,
"Thằng hèn, chỉ giỏi núp váy đàn bà",2.0,
"Con quỷ, mày không xứng đáng được sống",2.0,
thằng ngu học này phát biểu như lồn,2.0,
con chó này có ăn học không vậy?,2.0,
"mày là cái đồ óc chó, nhìn mặt đã thấy ghét",2.0,
"đồ phản động, biến khỏi đất nước tao",2.0,
con điên này lại lên cơn à?,2.0,
"thằng mặt lồn, im mồm đi",2.0,
cút đi lũ súc vật,2.0,
"mấy thằng khốn nạn, phá hoại đất nước",2.0,
con đĩ này lại giở trò,2.0,
thằng ngu này không biết gì thì im đi,2.0,
"lũ chó ghẻ, cút xéo",2.0,
mày là đồ rác rưởi của xã hội,2.0,
"thằng ăn hại, chỉ biết phá thôi",2.0,
"con đĩ chó, nhìn mặt đã muốn đấm",2.0,
"đồ khốn nạn, mày không xứng đáng được sống",2.0,
"thằng ngu lol, nói chuyện như cái đb",2.0,
"lũ mọi rợ, không có văn hóa",2.0,
"con đĩ mẹ, câm họng đi",2.0,
"mấy thằng thất học, đừng lên tiếng",2.0,
"thằng óc lợn, phát biểu ngu vcl",2.0,
"dm thang cho dien, lam an nhu cc",2.0,
"con lon nay ma cung doi lam chuyen gia a, xam xi",2.0,
"thang dien nay an noi nhu cuc, nghe ma muon dap vo mom",2.0,
"bon may la dam phan dong, chi biet pha hoai",2.0,
"nhin mat con nay la thay ghet roi, dung la do vo duyen",2.0,
"thang ngu nay lam gi cung sai, dung la vo dung",2.0,
"cai lu bon may dung la do an hai xa hoi, chi biet song bam",2.0,
con ch* nay nghi minh la ai ma bay dat day doi,2.0,
"thang mat day, dam lua dao nguoi khac a",2.0,
"bon nay chi biet an bám, khong lam duoc cai quai gi",2.0,
con nguoi nhu may thi chi co nuoc chet som cho bot chau dat,2.0,
"thang cho nay dung la doi tra, mat day",2.0,
"cai bon may la lu phan dong, bien ngay ra khoi day",2.0,
"con lon nay nghi minh la hoa hau a, xau xi",2.0,
thang nao ma ngu nhu may thi dung nen song lam gi,2.0,
"cai dam nay la do an hai, chi biet gay roi",2.0,
"con bitch nay ma cung co nguoi yeu a, that la buon cuoi",2.0,
thang vo hoc nay ma cung bay dat phat bieu a,2.0,
"bon chung may la dam phan dong, cu bien di cho khuat mat",2.0,
"con nay dung la do dien, lam tro con cuoi",2.0,
"thang dien, may ko biet gi thi im di",2.0,
"con lon nay an noi vcl, tuong minh la ai?",2.0,
"bon may la mot lu ngu dot, chi biet pha hoai",2.0,
"thang nay la do phan dong, can phai xu ly",2.0,
"may la mot con cho, chi biet sua bay",2.0,
"bon may la bon an hai, lam nhuc dat nuoc",2.0,
"con ban, may im mom di dung noi nua",2.0,
"thang suc vat, may lam gi thi lam di",2.0,
"may la do vo hoc, ko biet gi ve cuoc song",2.0,
"cai con loz mat day nao day, an noi vo duyen",2.0,
bon ngu nay chi biet an roi pha,2.0,
"thang cho chet, may nen bien mat di",2.0,
"may la mot dua vo dung, ko lam duoc gi ca",2.0,
"cai lu do ban, ban thiu lam ghe",2.0,
"may la do ac quy, chi biet gay roi",2.0,
"con dien nay, nen di kham benh di",2.0,
"bon may la bon an may, chi biet xin xo",2.0,
"thang oc cho, may ko hieu thi dung noi",2.0,
"may la do he, chi biet lam tro cuoi",2.0,
"cai bon dau buoi nay, lam lo het ca chuyen",2.0,
"mấy thằng lol này chỉ giỏi mồm thôi, làm được cái qq gì đâu",2.0,
con phò này bày đặt lên mạng dạy đời,2.0,
"thằng già lẩm cẩm, biến đi đừng làm ô uế page",2.0,
đám mọi rợ này chỉ biết phá hoại là giỏi,2.0,
cái loại súc vật như mày thì hiểu gì về tình yêu,2.0,
"đồ phản động, cút khỏi đất nước này",2.0,
mấy đứa thiểu năng này làm sao mà hiểu được,2.0,
con chó cái này dám ăn cắp ý tưởng của tao,2.0,
"thằng ngu học, đọc còn không hiểu thì câm mồm",2.0,
