name,comment
carobungbeo,"chỉ có vùng miền các bạn đội nón mũ cội đi học hoặc làm thuê xứ người thôi, đừng đại diện cả nước,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
_huy91_fa,"nhìn biết làm thuê,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
hk289090,"Mang sang đỡ cả sên mua đó a tiến 😂,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
thanhtamaroki1,"Em chờ mãi 🥺,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
userw7vy52ai5h,"người từng đi chia sẻ. đi rồi lại thất vọng nhiều. ôi đất nước nhật.,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
datroon2k,"chất,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
linhcon1904,"đội mũ gì cũng được miên là sang ấy sống cho văn minh,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
truonggcutis1tg,"Các bạn đang đi truyền cảm hứng dùng mũ cối của nước ta ra năm châu,vài năm sau sẽ có tập đoàn phân phối mũ cối tại các nước,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
hoangha_90,"yêu,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
31734325705,"đỗi mũ cối đeo ba lô.đúng chất ng việt.tự hào lắm,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
ga_93.208,"Chúc mn có sk bên xứ người.😁😁😁,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
loi_toc_dai_88,"sang đó trốn xong gọi đi bộ đội hả,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
levanmanh722,"Ý nghĩa là cho dù có khó khăn thế nào đi chăng nữa tôi cũng quyết đi bộ đội 😁,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
thuongtin_garment,"qua nhật đi bộ đội,Đội mũ cối sang Nhật ,đấy là hình ảnh của các bạn học sinh của tôi ^^ .Cố gắng lên nhé các chàng trai ! Quê hương luôn trong tim mỗi chúng ta ..."
covodoitentn,"Mé có khi nào kit test này ko đủ tiêu chuẩn, test người âm tính thành dương tính không?,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
telegramrussia,"Mất lòng tin là mất Dân, mất Dân là mất Nước 😂,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
luan.1982,"mấy ông cán bộ ăn ngập mồm...,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
hoangg0712,"Hỏi sao sg banh xác 😳,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
geminiman87,"Bửa bom kinh lắm cơ mà,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
ducta03,"ông nào cấp giấy lôi đầu ra hết,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
ducviet.ftv,"Bao nhiêu dân bị mất tiền mất của oan ức,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
boxingmmathuynguyenhp,"thế rồi mấy bộ test có đạt tiêu chuẩn không,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
trungkien10996,"K tự nhiên mà trúng thầu dc 1500 dự án mà lại toàn dự án lớn đâu . Có quan bảo kê nhưng nay ngã ngựa rồi . nên mới lòi ra,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
phuhungtran,"Năm rồi đỗ thừa Hội Thánh Phục Hưng làm lây lan dịch bệnh. Bây giờ mới phát hiện ra thì ra thằng Giặc là đây chứ đâu. 😂😂😂😂,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
chewcheeww,"CDC hải dương kí hđ mua 151 tỉ. giám đốc CDC nhận hoa hồng 30 tỉ thì biết r đấy,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
dunghv17,"kít này âm tính xét nghiệm thành dương tính. đưa đi cách ly là tự nhiên nhiệm luôn,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
duyhai2108,"Thế tóm lại xét nghiệm từ trước đến nay kết quả ko biết đúng hay sai ah,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
bongthi1210,"Kit thi đắt, làm như này kiếm ác. Kit thử của vn không dc Who công nhận,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
ha_na191216,"Vấn đề là ai chống lưng cho chúng nó phân phối cả nc,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
nvbddvmei20,"Đang âm tính, test cái này ra dương tính ảo, xong lôi đi cách ly lây chéo thành dương tính thật. Đây là giặc nội xâm chứ đâu là giặc nữa,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
transonpro,"hèn chi cái gì cũng mắc, có lý do chính đáng 😁,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
thanhyen127,"Cứ bảo sao dịch bệnh bùng phát.do bộ kit test ko chuẩn làm lây lan ra cộng đồng,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
tailogach,"Cán bộ đứng sau hết cả. chứ chả tự nhiên mà làm ăn trôi chảy vậy đâu,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
sweet.potato39,"ôi VN mình tuyệt vời quá phải không anh,Đây là nơi dành cho các KTV của công ty Việt Á làm công tác pha chế, phối trộn các sinh phẩm để tạo ra bộ kit xét nghiệm PCR #vtv24 #vtvdigital"
minh_duy_shop,"Rồi có trả tiền lại cho Dân ko ae 😂😂,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
guntann,"Chỗ tui 1 lần test 220k bây giờ giảm rùi còn 70k 😳,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
itmrhoang,"cơ bản ăn chia rồi. biết giá vậy nhưng bán giá khác độc quyền. xong cty báo lỗ éo hiểu bệnh viện vs dược lỗ gì,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
kmphi,"bác sĩ y tá tuyến đầu thì chạy hết công suất để cứu dân. lãnh đạo thì rung đùi nâng giá an tren đầu tren cổ người dân . mong Bác Trọng cho vào lò hết,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
trang.persie,"Toàn bán 75,80k mới vkl,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
giahung3008,"khi nào thì bộ trưởng bộ y tế từ chức???,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
sang100898,"1 lần test 150k 😁 vừa mới test,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
vynguye_1111,"Đầu tháng 7 tôi test để giấy đi đường tại Bv quân y 115 , test nhanh 350k , test PCR 700 k , tụi nó thông đồng ăn biết bao nhiêu tiền của dân,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
caotienpro,"đề tài quốc gia 19 tỷ với học viện quân y sao không thấy nhắc,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
trunggg2000,"dưới đồng nai test vẫn để bảng 250k chưa thấy dẹp,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
yaboku1996,"Bộ trưởng bộ y tế vẫn an toàn à,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
l.t12883,"Nếu que test mà rẻ như khẩu trang người dân sẽ mua test thường xuyên và dịch sẽ ko lây lan nhiều nữa.,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
le_duc278,"chỗ tôi test hết 110k,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
usertie124b0ev,"chỗ tôi bây giờ ra tiệm thuốc vẫn bán 120 cành 1 que,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
rober_wu6,"Học viện quây y chủ trì công trình này phối hợp VA nghiên cứu 19 tỷ ngân sách. Tránh nhiệm ở đâu? Ai xử họ ạ 😳😳,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
phuchoang_90x,"Sẽ có vụ trưởng, thứ trưởng… ra đi😳,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
minhloc2712,"vụ này k làm ra ra k làm cho tới thì đừng trách tại sao lòng dân không yên tại sao dân không còn tin vào chính phủ nữa,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
no2_1982,"😳bùng dịch có khi nào que text là mầm bệnh😌,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
yuki120509,"Lời 400% sao bảo ko chi nhiều,Trong bốn tháng cuối năm 2021, Công ty Việt Á đã nhập 3 triệu que test nhanh kháng nguyên #covid19 từ Trung Quốc, giá 21.500 đồng/que #vtvdigital"
tranngoctung1988,"Có cây to chống lưng, chứ làm sao cty tư nhân mà ôm hết đc,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
caotienpro,"Hàn Quốc nó bán cho 50k không chịu mua,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
luong.34,"K bắt dc trùm cuối nhỉ,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
ruouvanghaiphong,"có mỗi Hải Phòng và Quảng Ninh chốt chặt cửa ngõ nên ko bị dịch, ko mua kit test,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
taitrantrung,"tao chỉ muốn biết 80% cổ phần việt á là của ai thôi,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
hs1_goalkeeper,"còn tỉnh nào chưa nhận ấy nhỉ ?,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
dulong88,"Cái sai của Việt Á là thổi giá quá cao để kiếm lời. Chứ nếu bán đúng giá thì đây là việc tốt,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
kieuly23617,"Vốn đầu tư 19 tỷ mà việt á thu về 4000 tỷ 😬 1 cuộc kinh doanh siêu lợi nhuận, ăn cả xương của đồng bào 😬,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
dovantuan16,"ủa rồi vacxin VN ra đời chưa nhỉ,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
jennyphuong753,"tiền test của tui cũng mất 45% cúng cho mấy ngài đó😌😌😌,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
beo_sport,"Tỉnh ko mua đang thở phào 😌,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
dinh_van_tung,"trước nghe VN mk tự sx đc kíp test, báo chi đưa tin tự hào lắm. Còn h nó trở thành sự xấu hổ của cả 1 đất nc🥺,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
bomerang1989,"lợi ích nhóm từ Bộ trưởng 😂😂😂,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
usereyf80pdh2z,"tài xế chúng tôi 3 ngày test 1 lần. Lúc đỉnh dịch ở bình dương test phòng khám tư nhân 450k 1 lần,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
phanhieu938,"Có ai ko bị mà test lại bị ko ta 😏,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
334455.com,"Họ lừa cả 1 dân tộc...,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
johnnynguyen1309,"Lúc đó tung hô lắm,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
mi_a1990,"Như dịch đợt đầu mà cháy khẩu trang la sao nhỉ,Sự ra đời của Việt Á #vieta #radoi #sanxuat #bocongan #cdc #soyte #hoahong #botruong #nguyenthanhlong #chungocanh #tintuc #quochoitv"
tnthutrinh3,"Bắt đầu tin tưởng vào Đảng rồi á . Ánh sáng của Đảng bây có màu rồi,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
txh.hust,"Cả giàn bộ Y tế + Bộ Ngoại giao đi hết 😳😳😳,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
9ll888l55,"Đại dịch dân khổ mà còn bòn rút kiếm lợi, ko biết lương tâm mấy cán bộ quan chức này để đâu,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
dodungtienich_4.0,"Môi giới hối lộ luôn cơ mà,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
19_04_1995,"k dám nói chắc nhưng vẫn còn nhiều :))),Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
comnamstore,"chưa bao giờ tin tưởng Đảng như bây giờ. tự hào ghê.,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
_shunshine_05,"Niềm tin vào Đảng lại lên thêm 1 bậc🥰,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
dungmaximus,"tốt,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
manthien613,"Bác Trọng gắt quá,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
danhngoclam,"ở nước malasaya nước nó vào cuộc mới làm tới vậy chứ ở vn dễ gì hố lộ hết,nước bạn khó đúc tiền,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
tuan_nguyen7_5,"Lú,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
helovn,"Bắt hoài kiểu này, rồi hêt cán bộ việt sao,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
maotengds,"Bắt ít thôi , rồi lấy ai lãnh đạo dân đen chúng tôi nữa 😭😭,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
buivietanh1012,"Đồng chí đại sứ có bài thuyết giảng trên youtube, đúng là mệt vì ...,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
nhoctam91,"Vậy sao đất nước đi lên đk,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
dyf9dli6ug9s,"Chắc phải quan ngại mấy a quá,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
tridao700,"potay 🤪🤪🤪🤪🤪🤪🤪🤪🤪,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
lexuanson1994,"Singapore tại sao vẫn chưa bị bắt nhỉ,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
honganhcuteeee,"dau,Cơ quan An ninh điều tra Bộ Công an vừa khởi tố, bắt tạm giam cựu Đại sứ Việt Nam tại Malaysia liên quan vụ án ""chuyến bay giải cứu"" #vtv24#vtvdigital"
user4727676923253,"bọn trùm cuối 2 vụ Việt Á và Chuyến bay giải cứu ...phải bị tử hình để đền tội do chúng gây ra,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
tuanhlqt,"ông này bữa nay làm gì???,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
leducphu5,"Thời điểm ấy có gần 20 nước đặt hàng đấy 😂😂😂,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
tshumina,"Ông này giờ ko biết đang ở đâu rồi,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
user8595863010050,"về khoản mõm vn vo địch,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
cheems03,"Kit test làm dễ nhưng mấy lão nhập của TQ để ăn tiền nhiều thôi,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
bost.goodie,"Mấy ông nội hay kể khổ ko tin dc,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
baonguyen84450,"Còn vác sin nữa,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
user5354364422276,"lúc đó tôi xem phóng sự tôi còn nói Việt Nam mình giỏi quá... thế mới đau,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
tranluong9996,"toàn nhệ sỹ nhân dân không,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
namhung879,"Mây ông ấy giờ xem lại video chăc vẩn cười 😁,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
huywigo,"nổ rõ to😳😳,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
nguyenhuong020492,"bây h các anh không phải thức nữa . cơm ăn có người bưng . ngủ có người canh,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
0910minhduc,"😂😂ko biết ông này sao chứ toàn dân Việt Nam nghe kit test Việt á là ngán rồi,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
0865609570a,"ko biết kết cục các diễn viên này ra sao. đã đc trao tặng nghê sĩ nhân dân bằng lắc bạc chưa? 😂🤣,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
dyg5hoq78p52,"chất xám việt nam qua vụ Việt á giờ ai cũng biết đỉnh rồi nói bé thôi,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
mrgai,"Đoàn nhà mình đã kéo về đây chưa ạ,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
userrdge8hpa3m,"rồi được nhà nước tặng nhà là ok rồi,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
luulien79,"Rồi kit test. Nào là của Việt Nam sản xuất đâu. Sản xuất đc mà sao nhiều ông bị bế vào lò quá vậy ??,Tiến sĩ: Các bạn thức đến 4h sáng để làm thí nghiệm #kittest #covid19 #corona #thamnhung #vieta #việtá #xuhuong #toipham #tamgiam"
