clean_text,label_id
cái que còn hát nhau nghe được thì dăm_ba tĩnh đ thấm chúc ' gì nhỉ,1
vu thuy md cai nết ia bich vy ne = ),1
lương văn thắng 😄 😄 mình thấy không hay thì mình ấn_dlike,0
ad à . cái này ad bạy rồi . đa_phần đăng_ký nó free mà bản_thân e không đóng tiền mạng 9 cái rồi_đây,0
gác cu . tiếng địa_phương người đi bẫy chim cu,0
ô ông số 1 ca_sĩ à,0
tóc_tai như cái lông chổi : vậy,1
nghèo_đói quá mà,0
các bạn thấy các ông mấy bà mấy năm nay toàn đề ra những cái rất vớ_vẩn vô_ích vô_nghĩa không . éo thấy làm gì lợi đất_nước ?,2
ai quay bên nimo toàn được vàng mà đéo được kim_cương như tôi không : ),0
dân phải toàn đầu bó đâu . mà đcm lấy cái lý_do thủy_triều đỏ ra lòe nhau,1
thế mày ăn rồi ỉa không cs cũng tại được á,2
t_k nuốt nổi thời_trang,1
ghi thêm chữ đ * tao mày chị nx : ) ),1
cũng đúng . haha,0
cố lên bác,0
"e làm thẩm_mỹ đẹp_trai quá , muốn làm_quen với em ấy !",0
"nguyễn jonh thật_ra mỹ chỉ chống học_thuyết cộng_sản nói_riêng những nước gây bất_ổn thế_giới , chứ mỹ không xem độc_tài như kẻ_thù bất_cộng đái thiên nếu loại độc_tài đó chỉ làm khổ dân nước đó mà không ảnh_hưởng đến dân nước mỹ . đến giờ các quốc_gia",2
thiếu vụ sông đà rồi ad ơi . lật_lọng truyền_thống lúc_nào cũng được phát_huy cộng_sản những người ủng_hộ cộng_sản .,2
bóng đỏ ! ! !,2
sao lo mong nhà mày chết bớt 1 ngày đi mà rủa người_ta chết vậy óc,2
vi c / a cang tham nhung manh,2
minh trung dao icedolce nói gì cũng đúng,0
thay chua cai nay la không ng do chui ngt hay qua ha con dam noi chi ba keu may chui thi chui dung do thua ngt . may la qua bao toi roi nhanh lam .,0
vừa hôm trc nhận bằng khen teacher of the year bộ gd 💙 yêu thầy,0
tự_do ngôn_luận mà hở ai nói mấy má mấy má đành . người_ta kìa luôn tiếp_thu cho_dù ý_kiến bất_đồng như_vậy mới phát_triển được . bọn mày ai nói xíu chửi này dlv này_nọ . bôi bọn mày,2
sống nhanh lên 🤣,0
"lâu_nay . bãi , cống , rác_thải các loại đều dấu răng ad . báo ngta đăng h copy rồi sủa vài tiếng ẳng ẳng cứ mình thánh hết rồi .",2
ả duconme 😂 😂 😂,1
duy trần,0
này đẹp hơn này : vậy,0
😍,0
ủa nó đẹp chỗ nào vậy,1
"xấu quá trời , mà bày_đặt chửi dan vn miệng như hai miếng thịt bò , ghét má quá trời à má ơi",2
nguyễn công kiên cứng_đờ con gà,0
xem giọng cười mình lại chán đéo muốn nói 🤦,0
"nhật cũng đéo phải thằng vừa gì đâu , với mấy thằng đức nữa , thử khủng_hoảng chính_trị quân_phiệt nhật nó lên xem nó san bằng cái châu á không : ) )",2
nguyễn thành vàng fashion ms mày coi bận đi làm đx,0
ngu chửi,2
chửi hay lắm ad,0
đó sự tinh_tế kèm theo một_chút vãi loz .,1
đờ phắc,1
d ' đức d hiểu nhìn cái hình cừ ỉa,1
"yên_tâm đi , ở việt nam thằng nào nguy_hiểm_nguy_cơ kéo cả dây chết nó sẽ bị ngã xe ngay lập_tức . giấy chứng_nhận tâm_thần được kim bài miễn tử . chỉ cần không ngã cầu_thang chứng_nhận tâm_thần thì có_thể sống khá dai ! !",1
dkm thằng nào sủa câu này - _ -,1
đáng_lẽ nhà_nước tong chúng_nó ra đảo hết mới phải . mang tiền đi du_lịch rồi mang virut báo_hại nhà_nước,2
nứng nứng_hóa,1
phạm quỳnh anh hay quá,0
mua ở đây nhé các ông,0
trần bình an đâu mình tưởng bài nước_ngoài trùng với tên bài thần_tượng mình nên mới nói vậy chứ thật_ra mình nghe rồi nha_😝,0
luật_pháp nhug cug phai co tinh nguoi chư,2
"đó đâu kiểu thuyết âm_mưu lại địa_phương kinh_phí cố_gắng ngưng_đọng rác ở đấy , sau lỡ sẽ gửi đơn lên trên xin đang để dọn_dẹp , chính_quyền = ) ) chấm_mút cơ_hội kiểu đồ các",2
đệt 😃,1
"nước bị ở người mình ta trộm_cướp lừa_đảo , người_ta sang đây làm_ăn đàn hoàng thì người khủng_bố , chả hiểu nổi",2
ôi thơm_tho gì . không co quan_hệ thì vào lam cung bị đào_thải . mấy nghanh ma dân thuong vn không bao gio vao đx . cong an . quan đội . ngan hang nha nc . hang không . đừng mơ mà vào . nếu vao được cung lam cu_li sai vat tui no . địt mẹ,1
theo mình thì treo_cổ lên chứ đừng nguyền_rủa .,1
"ngọc hải ê , biểu_tượng cl mày thành trend bên hàn_quốc luôn r kìa . .",1
huhu fan cứng địt mẹ 😥 😥 mừng vô cùng luôn,0
"ua , cai nay tuan truoc phat roi ma ?",0
tưởng tưởng địt mẹ . tưởng_nhớ để sống lại à . con cặc,1
đúng đồ đàn_bà nhìu chuyện,0
nói hổng phải nịnh nhưng mà cao = quê pro đẹp thặc,0
"mày đang quay_phim nó , nó liền "" thiết_bị kỹ_thuật "" mày . nó sẽ hết những cảnh quay nó vòi tiền hay làm_luật với mày từ nãy_giờ . hiểu chưa thằng ngu",2
con này bê đê bong lộ xấu gớm . tồi xúc_phạm ng nhìn .,2
ngáy xưa con linh nó bán cả lóc ở ngoài chợ á chị . bởi_vậy bây giờđặc lknh cả lóv đó,0
mất vl hình_tượng,1
thằng ca nào_phát_ngôn câu khờ vãi lìn . bụi ? ? ? ?,1
minh hiếu chửi lồn hay mà còn,1
loai ngu_dốt không bình thường . huc la zi ! lam mất hết an tuong người phụ_nữ việt nam ! không tha_thứ được !,1
bọn việt tân nhé,2
gia . . nhieu di . dc . do . mot . noi . nam ia day mai . . luc . . . muon . noi . cg 1 không noi . chu . hi,1
thẻ hành_nghề,0
"hơ hơ , ms c . an huyện mà bày_đặt lên_giọng . xin_lỗi cô ba vàng_mã c . an tỉnh nhà con còn chưa coi vào mắt huốn gì c . an huyện . chú con đại_biểu quốc_hội tỉnh mà còn ch dám lên_giọng . nổ quá . đr , ở mĩ bom nguyên_tử hk nổ ms là_lạ",1
dễ_thương quá mà 😂,0
cái xh chó đàn hút máu đen triệt đường sống dân .,2
"đang vi_phạm thì im_re , xong_xuôi rồi thì mới rà_soát , sau đó thay_đổi pháp_lý để chính_thức công_nhận vi_phạm , hỏi sao không xử_lý kịp_thời thì nhân được câu trl không hay_biết , lực_lượng mỏng , cần thời_gian kiểm_tra . @ @",1
"cai du ma deo bit dang song cai thoi ky gi , ma lam alibaba the không bit",1
tao lao nua rui tran dan oi . chong dich chua xong o do ma chien tranh,2
sử đẹp thật xinh nó biết lễ_độ phép tắt,2
"mãnh_thú nô_đùa , đúng "" gia môn bất_hạnh - gia chủ bất_lực """,0
lchi kinh_doanh hây quá,0
nắng_nôi quá : ( ( ở đây em mưa suốt anh ơi,0
hôm_nay mình bỏ liêm xỉ ra xin 1 kile avt ạ ! !,0
"xanh pôn lại chung chị hn anh tự_hào thêm vụ y_đức , tiến ruồi_bệnh viện đa_khoa hết gian_lận kết_quả , bớt_xén vật_tư khi xét_nghiệm & viêm gan b hiv bệnh_nhân",1
mỹ vân liều như chó dị đó,0
= ) ) mà gia cát gì gia heo thì thầy,2
em yêu thầy yêu các bạn nữa chung lớp nha dấu bé 3,0
nguyên_tắc bất_di_bất_dịch nhân_dân ta khi tham_gia giao_thông :,0
hạnh_phúc zậy 😂 😂,0
quá lồn ngu đi = ),1
page hay mà abe ơii : vậy,0
7 miếng đất mà thành 6 miếng đất kì lắm cô ơi = (,0
nghe rất bình_thường nhưng lại không bình_thường = ) ),0
lý thành_công nứng ak,2
tham_nhũng kỳ_diệu :,1
mai lúm thật không 🙄,0
: ) ) ],0
"khinh ng , khẩu nghiệp , sân , tr bà ăn_xin đấy nha , đất mà chôn thân đấy",2
minh trang nguyen nghe anh nói chưa : ) ),0
"tâm_thần nghỉ_việc , không đề ảnh_hưởng đến ngành ca !",0
hương trần . à thấy rồi . . ông này hồi trẻ chắc phải đẹp_trai lắm . tới giờ vẫn thấy rất đẹp mà,0
cờ đỏ hay cờ vàng gặp corona cũng chết hết chỉ nd việt nam sống mãi,0
c nguyễn tài koi bn,1
pha xử_lí hay nhất từng xem,0
"nguyễn chị chơi , ai đ * chị",2
lê hà thư nên thế : ) mình tuổi r : ),0
em ới đánh nó lôi han khỏi lên đỉnh,0
"page này khác đ gì vt đâu ~ ~ toàn đăng bừa ẩu bậy . tao like page này vì lúc đầu tụi nó nói đúng , càng về sau thì càng lòi cái mặt ra ~ ~",2
thì tức nhiên tui tức nhiên cái con virut tức nhiên corona tức nhiên rất nguy_hiểm,0
minh anh lúc đầu_đọc tên tưởng kiên lớp mình . 😂,0
này chắc chị anh độ hỉ .,0
xao lôn không co gi vui . . chung ta không nen xao lon . .,1
cô đáng yêu quá,0
nhism : ),0
đéo hiểu sao em mất mẹ fan cứng of 1 buổi 😂 😂,1
cực_kỳ thuyết_phục !,0
"cho_dù một tôn_giáo nào . đức_tin o mất tiền mua , nhưng cứu cả phần hồn phần xác . . ! chân_lý , ánh_sáng , con đường tốt_đẹp cứu_cánh cả nhân_loại o rơi vào bế_tắc , tà_ma , diệt_vong . . chỉ lủ cs học_thuyết vô_thần làm con_người mất phương_hướng , làm xh thêm loạn_lạc điêu_linh mà thôi . . ! các bạn cứ chiêm_nghiệm đi , rồi sẻ thấy . mỗi chúng_ta hãy giữ lấy đức_tin chính mình . . !",2
hài này hay hơn thách_thức danh_hài nhảm htv nhiều . . tiec ziên hay va tiec zien hay,0
như quỳnh hải_sản nè em,0
nó khóc vì lũ xủ nó ( đồng bon ) vẫn còn ngồi trên kia phán_xét sinh mang nó,1
ng nghĩ đây câu_chuyện buồn,0
cái mỏ l * nó làng hài_khẩu nghiệp !,2
thật_ra : đu càng tốn triệu đô chỉ ở bọn cs quan lớn . đưa gđình con_cái du_học định_cư sung_sướng . chứ bò đỏ umê bưng bô làm gì cửa đu . làm con chốt_thí giặc tàu . . ha_ha,2
! mỏ l * nó làng hài_khẩu nghiệp cái,1
chuẩn_bị xóa_kênh nha thầy = ) ),0
"kia mà h đụng con bk mì chết sớm nhe tới trời , chết không kịp ngáp , mất_dạy",2
chac bj chu dua mat day nao hach nich dang linh_tinh thoi . . nao dua ma ca ngu hon moi sua ra cau nay .,1
tròn 1 năm : ),0
dm . . . thằng assmin mặt l . . hiếp zdam thị_giác .,2
hà_hoàng,0
dương_vật : ) ) team : ) ) à em nhầm linh vật ớ lại nhầm linh_hồn,1
được a ưi 😂,0
dừa 🙂,0
đọc mấy dòng cuối tức muốn mất_trí luôn,1
mất hình_tượng vl,1
dm . . . assmin . mặt thộn . sao mài thích bới cứt tìm giun thế thằng mặt thộn . hơ hơ hơ .,2
"80 like đó phần nhỏ số hàng tỷ người dùng fb tàu , suy ra số_lượng óc chó nó không đáng_kể : vậy",2
địt mẹ vô_lý 😅 👀,1
lớn vậy rồi đũy không phải rầu nha chứ ơi = ),1
"tuyên_dương a csgt này nữa . địt mẹ nhà a , bài_bạc gái gú cái đầu bùi gì a cũng biết",2
lên đi tao ke . cái kết người đằng sau mày tự lo nhá @ @,0
"hot_girl ống tinh đi , nghe vui_tai hơn",2
ngọc hào la sao ong,0
trinh dương giống tui ghê,0
thu_xếp thằng này giùm thầy = ) ),0
đỉnh ghê,0
chủ quán mỳ tôm team úp cực mạnh : ) ),0
con người_yêu đỏng_đảnh thật nhỉ,2
tấu hài lân trọc được hề trần dần chi bội làm video này giải_sầu mùa dịch tàu,0
ả 😂 😂 😂,1
sản_phẩm 1 giáo_dục thối_nát mà,2
"tuổi 17 bẻ gãy đề_nghị ! khéo bể lên 18 thì càng lên level . sừng các bạn đái nhẹ , ị khẽ , tường trâu lại , địt duyên . 😓 😓 😓",1
tại mấy a tàu mà ra,0
ok ok,0
thôi ồn im mẹ mồm đi 😆 😆,2
"jack hát nhạc_vàng thì hợp , luyến_láy như c",2
cái mặt đàn_ông cái đàn_bà bán nam bán nữ,1
🙃 🙃,0
nguyễn hoàng bài gì vậy,0
thì thời_gian đầu sao bao_lâu im hơi + phốt thôi : ) ) chứ bài nghe cũng dở,0
hồ khang đmm . như mày ý_kiến l ý .,2
tấc nhiêng chỉ lung_lay mỗi bộ xay_xát thôi . .,0
sđt con nè 0817263827 .,0
đkm mấy ngày_nay xuất_hiện thấy lũ dâm_loạn viên không,2
cũg chưa biết tin ai được mày ơi lời như = ) ) đồn,1
ana đoàn thư đú trend sớm thế,0
"giàu_sang vì cái tâm tốt nè , tâm từ_bi giúp bà_con nghèo chân_thật đụ má nó",1
tay gái to vl = ) ),1
bà khùng này xàm,2
đảng con,2
@ bach trieu cfss,0
ý_tưởng ảnh bới kanny nguyen (,0
người làm thầy 3 + sena + petlan bố_già kalista thua mấy ngày_nay,0
cú,1
zot 3rb = > bagà,0
"500 triệu usd = hàng ngàn tháng lương công_nhân , cty mang_tiếng xấu , mất việc_làm , lơi nhuận , hồ_sơ vết nhơ sẳn . vậy cái giá họ trả nhìu hơn 500 triêu usd",1
"có_thể các bạn chửi chúng_nó ngu nhưng mà đó chúng_nó lo con_cháu đấy , có_điều không phải con_cháu các bạn thôi . xong phi_vụ này con_cháu nó đổi màu hộ_chiếu các kiểu hết : ) )",2
bọn công_an chỉ đi đàn_áp dân đen .,2
đồng_đội = ) ),0
chắc nó bán ế nên tạo phốt để kéo_lại,0
công_nhận . nhịn nhẫn_nhục luôn . tức ! nghỉ_việc,0
"những đứa như ad với mày chỉ suy_nghĩ được z nên mãi làm dân ngu cu đen thôi , chừng nào tính được 200 tỉ mà ăn được bn mới làm lãnh_đạo được . thân_ái",2
mỗi câu nói một câu ditme : ) ) tưởng thế_là hay tưởng thế_là ngầu vãi l,1
ừ nó không ghép đâu . chỉ chuyển mặt thôi nhé !,0
đụ ứa coi má gan hong : ),1
thê vân tông võ đan,0
"mày ngu lắm bình_thường vận_động chúng_nó đi còn không đi , giờ cắt tiền hỗ_trợ đi thì nó cái buồi à ?",2
hicc : < < ừ thì mình hong tiền mua rep nhưng mình đủ tiền mua brand việt dùng sướng vl chứ hong phải hong giày đi ạ : < < <,1
vương bảnh mày hóng hông,0
đéo phải aba tao rồi,0
"phải thủ_tướng rõ chính_phủ tiền_túi chục tặng lương hai chứ triệu thì lấy đâu ra tiền mà tặng , thực_tế thì ông cũng không bỏ nói ra !",1
chị ba cái loz cổ_tay bằng !,2
"cứ chửi bọn tư bổn , mà con_cái , quan_chức không ở xứ thiên_đường mà trốn ở lại xứ dẫy chết sao .",2
cmm đệt 😃,1
con đàn_bà lèo lon,2
đó sự tinh_tế kèm theo một_chút loz .,1
không cần hoa không cần quà chỉ 1 lời chúc đủ làm ta thấy vui,0
trúc ngân ơ s lại đi so_sánh dink kout cây a tê em vs đỉnh_cao jack vại bạn ? ? 🙃 🙃 thiệt khập_khiễng vs cả thiệt_thòi bạn nện đàn dzợ 🙂,0
chị ba đẹp quá đi,0
con cặc như làm_ăn,1
"không , nghe chị nói_chuyện làm_đẹp hài quá , em ngồi nghe cười mình . 😂",0
: 3,0
"mất hoàng phúc lê mày mới khẩu nghiệp á . ta đọc cmt mà thấy rõ ai người sân si , , dạy liền . thứ thiếu mà nhảy_dựng dựng không chửi khi đàn_ông tao @ lịch_sự , rồi nói người : d dựng dựng mà lên biết nhìn lại bản_thân : ) miệng nói mấy từ như đứa nói_chuyện giáo_dục góp_ý không khá nổi_ta",2
"nhà tiên_tri sao bị nhiễm duong tính được , hihihihih",0
thoại trần chính tã ? ? chó chê mèo lắm lông . . gạch đá đủ xây nhà chưa b,2
nói_chuyện thể_hiện văn_hoá lùn nhỉ ?,0
"bọn dlv hài thật = ) ) d * tao me thằng ăn thuế dân mà sống thì giúp dân chuyện đương_nhiên lẽ đương_nhiên chúng_ta vẫn kính_trọng họ , còn người không ăn thuế , nộp thuế lại tự bỏ tiền_túi ra giúp dân thì chúng_nó chửi như chó , chúng_nó chỉ làm xấu đi hình_ảnh người chiến_sĩ chúng_nó mà thôi",2
"ngta tiền đi đâu kệ ngta miễn_sao tuân_thủ theo quy_định nhà_nước thì thôi , sân si vừa vừa",0
hóng cô my điểm_danh 🤣,0
duyen anh eh đừng nhớ đến tao r cười_nha,0
ngu cmm .,2
học_sinh xuất_sắc : ),0
chi ba đẹp qua,0
vấn_đề tiền ng nghèo thỳ lấy đâu ra tiền các bạn ý đút_túi 🤗 🤗,2
rất gì này_nọ,0
e chỉ thế này thôi,0
chui chet me con linh ca loc do luon co 3 oi,2
"mở mồm thì kêu suy tủy mà suốt ngày kêu đừng im_lặng , phải lên_tiếng đi",0
@ tủn 3k bởi nói khờ bây không nhận,2
ơ đ mày sao lại cờ tàu không h ự a_thế kia,2
"dân đen ăn lồn hết rồi , đkm : d",1
yêu chẳng biết được lâu không mà bảo cưới : ( (,0
nhung xuất_hiện : ) ) 🙂,0
"bố lạy mày đừng "" hiếp_dâm "" thị_giác bố nữa ad à 😂 😂 😂",1
địt mẹ chuẩn_bị đi học tiếng tàu thôi vừa,1
này thì chúc_mừng với chúng_tôi à,0
mcvmedia may dung co so sanh lisa tui do di,2
ngoài những giáo_án xịn sò thì đây những gì = ) ta sẽ tiếp_thu được từ đuỵt . cám_ơn thầy thầy xin mọe thầy anh_em,2
hiền thu kiều : ) ),0
bạn chả máu_hóa văn loz gì cã = ] ],2
jum 80k ai qt ib nha mọi người,0
ai cũng như chị làm con ô_tô thế chết hà_nội tắc lắm rồi .,0
nói cha gì vậy_mà cứ nghe đụ má đụ cái vs vàng,1
mấy ông đánh giầy kia dân à cũng lỗi dân đi : ) ),1
cái xh chó đàn hút máu . triệt đường sống dân đen,2
mày đéo xứng_đáng làm người dân nam_định,2
"thế_hệ 3 con chim giám_đốc ăn_trộm thảm_sát đi tù 7 năm , còn bị cả 1 sở thì không ai sờ đến .",2
nghe những gì ad hãy ỉa vào những gì ad,2
đức tài em đang ở tâm dịch đây anh 😒,0
"mấy người lý_luận , phải do chị về đâu ? mấy ngày_trước gặp chị nhung chúc_mừng chưa ?",1
😂 lường gạt dối gian 😂,1
thương_hiệu độc_quyền ở cao bằng : ),0
thì cái hội được đông lào chả phụ_nữ tích_sự gì nhỉ ! nam đá bóng thì thể_thao yêu nước ah nữ mấy không còn ?,2
tiên_tri ? tao lao,1
như nổ chó,1
đọc bài báo xong buồn ĩa chịu đéo được,1
con này thì mà ăn ?,1
“ cộng_đồng mạng “ thế_lực vô_cùng : ),0
phương xuka chị xuất_hiện vid kìa : ),0
ma ba rat la xinh xan con noi thiet,0
gửi lời chúc đến các ae hàn_xẻng,0
"haha , vừa đặt_hàng",0
muôn_đời chung thành apple thôi : ) ),0
lanh dao nuoc ngoai noi nhung cau noi tro thanh kinh dien . con lanh dao vn noi toan nhung loi vo van . vn toi khi nao moi phat trien day .,2
nhím xuất_hiện thần_thái vđ = ),0
vãi cả anh tèo cũng sang đây hóng,0
duyệt . ✔,0
đu xe như khỉ ấy,0
cầu_mong vn mình không ai nhiễm nữa 😢,0
đi này gọi si đa mà xong pha cái hiến máu : ) ),1
chị tốt mà_khẩu nghiệp thì cũng như_không : ) ),0
"mấy a 3 / bên đó mà dính bệnh xác_định chết cmnl vì méo thể dc ưu_tiên , dân chả nó còn chết huống_hồ gì dân ăn_bám",2
sao lại những người khốn_khổ tại thiên_đường này chứ . : (,2
thầy làm em xúc_động qua ',0
quần què thật à . : ),1
thấy nước ngta chán ham nhìn lại xứ vịt ngan thấy,1
mai thu hoàng idol cno vua chúa mà : ) sợ vl,0
sang hết đây : ) ),0
bắt_đầu cây đen ngầu lòi rồi đấy à = ),0
"dân mỹ muốn thì phait đồng_lòng yêu_cầu tổng_thống giết hết bọn ăn_bám việt nam cộng_hòa . làm hạo tổn báo kinh_phí mỹ , gánh nặng dân mỹ",2
"đéo biết gì thi ngồi im . chỗ đấy long_mạch đất_nước đấy "" chuẩn_bị đầu_tư 20 tỷ để vét máng sạch đó "" : ) .",2
"địt mẹ , chắc dây rút sợ lại kinh_nghiệm thôi mà",1
thay đá ngáo,2
lại thôi từ_bỏ tiền ra cày view chỉ chứ hay con cặc gì đâu,1
"ăn_mặc không để đụng hàng , nên cũng không giống ai con gì luôn .",1
trần dần chết gì vũ hoàng lân phỏng_vấn tào_lao,2
tao chỉ mong 😠 thua mẹ luôn mấy thuế_đầu xong . đỡ tốn tiền trận bố bóng_đá,1
"tiếp đó sinh_viên này xưng_hô không chuẩn_mực trên facebook khi gọi giám_đốc anh , xưng tôi . không chuẩn_mực chỗ nào nhề",0
my tran gg,0
key atm cao_lãnh,0
nguyen_binh tao cũng thấy vậy,0
thằng công_an xã học chả hết cấp 1 mà cũng đh cơ_ah,2
sang vn cái l cat khong . 🙈 🙈 🙈,1
haiz thằng này nguy_hiểm,0
xịn vl,0
mày thay_đổi thì không những bị khóa mõm khóa luôn cả tay mày luôn,2
gờ đờ ra gôn : ),0
bảo_hiểm nước đ ' nào chả phải nộp : vậy tai_nạn ra ai thanh_toán : vậy bóp cái cũng ngu :,1
sanrgyuyd ntyruasngahdua mjrhaidaiti,0
chuong trinh sam lon qu a,2
được ló . 🤣,0
". , má xăng xuống giá mà luật ca cứ tăng tên",1
", thế_thì tia cực_tím nó tăng lên thì cũng lỗi mỹ , tàu cả nhé , khỏi lôi mà chửi nhà_nước nhé , cả vn này ngừng sx công_nghiệp các thím ngồi đói rã_họng ra cũng dew bớt nóng , bớt cực tím được đâu vậy",2
địt mẹ được vl = ),1
lồn thầy,2
tập này minh tuân cười không nhặt được mồm 🤣,0
"đéo hiểu sao 1 thằng đui không não mà lên dc bộ_trưởng , chắc chỉ tại nơi đây : ) )",2
yêu thầy,0
phạm xuân huy ý không gì nhưng cái nào nhìn 😂 trẩu vl 😆 cũng,1
trẻ trâu film đóng hài hả 🙂,1
hard thầy làm gì nưax con cặc . cứ đanh man phi_te như_vậy ok rồi . chắc_chắn lên vcsa,2
nghiêm văn tú gì rẻ vậy thím,0
check tin nhắn nha_anh,0
toàn a chị giàu_sang . . không bao_giờ nghe bóng này nói nó con cặc gì hết,2
mơ đê,0
bộ hàng_hải 😂,0
mày biết củ cặc hong : vậy,1
đập chetme nó abe,1
hot_f à : vậy,0
đảo hàn xẻng bị cs mua_chuộc cali cờ máu ! tăng xong bên treo máu bắt_chước treo thế này chắc nhiều ông_bà đứt gân mà ! ! chết quá 🥶,2
yass man 😇,0
trần vũ đúng đúng 😂,0
địt mẹ mặc sịp vô cùng luôn chim to vào ạ = ),1
anh_em theo tôi bái sư học đạo . tầm này học thần_quyền môn thì corona chứ bố corona cũng không ăn_thua,0
"r , hiểu r , bạn dlv : ) ) thôi mình out , không nói lại bạn được , bye nhé",2
bóng bây_giờ nhà ai cũng . . haha cười chết với cô,0
động_cơ con xe mấy hỏi . tỷ cái mồm dọc .,1
từ từ : ),0
hình_như trượt anh ạ,0
lương thì cũng như ta thôi nhưng ng nào ng nấy khi lên làm quan toàn nhà_lầu xe_hơi . lạ .,1
lương linh chất,0
anh phải,2
phạm tùng giang không phải nuôi mỗi tóc mà còn học hát giống giọng nữa chứ haha,0
khó_khăn thật_sự,0
má thuộc loại nhiều chuyện . trai không ra trai . gai không ra gái . ma bay đặt lên làm live chim ma .,2
thầy tui còn đi đóng phim nữa mờ : ),0
cay quá b52 ơi,0
tai bã như tai trâu mắt thì mù nên ai nói gì mặc_kệ : vậy,1
nhìn nứng gkê ak abe ! ! !,1
võ ngọc mỹ duyên ừa haha mấy anh mấy hỏng biết đó nà cái lồn = ),1
đĩ mẹ nhà nó 🙂,2
ghê chưa ghê chưa 🤞 🏻 🤞 🏻 🤞 🏻,0
vâng . thằng con cặc nào cũng ngồi ngoài phán như_thánh chờ xong rồi ms vào . chả biết cái đéo gì . ng ta làm gì chúng_mày biết chắc . biết_bao_nhiêu vụ ngăn_chặn được không đưa ra ng ta báo_cáo chúng_mày à,2
đ * *,1
nhà_cửa tạm giữ được vài tuần vui rồi,0
đoạn đầu gay vl 🙆 🏻,1
"khi chế_độ trung cộng sụp_đổ ( điều này đang đến bằng_chứng "" gió độc "" cuộc biểu_tình hongkong đang lan vào đại_lục điển_hình thượng hải vào 04 - 12 - 2019 , - hồ bắc tháng 07 - 2019 , văn lầu - quảng_đông 28 - 11 - 2019 thì người dân xứ sẽ làm gì với cs xứ này ? ? ? . . xin xem hồi sẽ rõ ( sẽ thêm lời bình ton cương ) .",2
"anh tôi nói hợp_lí vl , nghe hơi võ_lâm nhưng lại rất kiếm_hiệp",0
hợp_lý quá ah êu 😑,0
để tối bay về sg rồi đi liền,0
hồ khang đmm . ý_kiến như l ý .,2
đồng_cảm_xúc : ) ) nghe không hay như mấy bài trước : ) ),0
": ) ) vấn_đề sang đấy làm được cơm_cháo gì hay lại ăn_bám trợ_cấp , làm nail với culi như cái đám đu càng thọt mà ra_rả kêu gửi tiền về nước nghe to_tát quá hihi",2
ở vn ngày_nay một rừng luật nhưng bọn vc chuyên sài luật_rừng !,2
ức_hiếp dân thì giỏi lắm !,1
âm_tính rồi mà : <,0
nguyễn thanh_tú chăm học vào,0
thảo nguyễn = ),0
mùi gì thế sói,0
nguyễn hữu_thanh bùi quang hưng cái này việt nam hot_trend từ năm hai bà trưng rồi hầy,0
dme 500 like còn dc chứ 100 hơi ít a ơi : vậy,1
hư cả một . . thế_hệ,1
thảo quyên nguyễn be l chay xung_quanh : ),0
một diễn_biến khác . lại cờ mẫu quốc phấp_phới đâu_đây,2
chất vãi lolzz,0
de be khung,2
ám bỏ_mẹ,2
hm anh giàu rồi anh nói gì chả đúng : vậy,0
chứ không phải lúc trước đi ra ngân_hàng nói chị ba gửi tiền về cái mặt lên như bà khùng ha 😉 giờ thì bị ba vàng_mã lừa_gạt úp mặt vào_cầu_tiêu đi minh hiếu ơi nhục,2
cái con này nó chết cũng không sửa_đổi,2
nặng bà cố luôn hả thầy,0
"mọi người cứ yên_tâm ở việt nam covid - 19 rất khó lây , nó chỉ dễ lây khi đứng đối_diện , nói_thẳng bắn nước_bọt vào mặt nhau thôi . mà người việt lại hay nói sau lưng",2
lỗ llon mà sao ai cũng thich chui vô đó được làm kg mà vậy_ta,1
4 năm nữa sáp_nhập nhá,0
hay quá thầy ơi,0
cởi thì cởi mẹ ra thì mặc mẹ vào 🙃,1
dui cùng em giây_phút bóp dú bóp taoo nss mà cừ .,1
danh_hài trần dần đang nằm_mơ dựng lại cái nùi dẻ trên đất việt kìa đúng khôi_hài,0
trung trần mày lấy à = ) ),0
"hot_girl ống tinh đi , nghe vui_tai hơn",2
chuẩn bạn bài này nghe không hay,0
vl ám_ảnh,1
được 95 triệu sud ik ròi sủa tiêpa_nhe,0
đục nc béo cò chứ sao nữa,0
thời_gian đầu ai chả thề non hẹn yêu lâu mới lộ ra ngay ý mà,1
thiên_cơ bất_khả_lộ,0
chế_độ nầy thiên_hạ_tàn rồi nên hù sắp !,2
2 thím kia mắt bị làm_sao không - . - thấy chửi câu nào chưa,0
bao h tung mv ca_nhạc về huyền_thoại,0
mc đang vắng kevin thì lại dời,0
mấy thằng báo đời này sao không chế_tài 🤔,2
"ăn_mặc không để đụng hàng , nên cũng không giống ai con gì luôn .",1
mình hỏi a độ stream bên nimo mấy giờ vậy mày . nó ?,0
quả tóc làm lên thương_hiệu đâu rồi ? ? : ),0
99 % dân_tộc này vậy đó . đáng được làm nô_lệ tàu .,2
lịt pẹ vỗ_tay 👏 👏,1
quan vn chúng_nó tham vl mẹ địt con . lũ quan tham,2
😂,0
"5 ông lục tổ , ai",0
review đề thi toán chiều ) : phòng hơn nóng vcc được cái giám_thị thi đề cx dễ ( xinh năm_ngoái nay nên cx khá ok,1
chưa kịp hết dỗi dỗi cái thứ 2 😄,0
cực_kì thuyết_phục : (,0
